IMU Time (s), Acc x, Acc y, Acc z, Ori yaw, Ori pitch, Ori roll, Mag Time (s), Mag x, Mag y, Mag z
1865.916074, 0.00909423828125, -0.01239013671875, 0.0072021484375, -2.9150390625, 0.513671875, 0.1298828125
1865.936681, 0.010986328125, -0.00238037109375, -0.00201416015625, -2.89306640625, 0.515625, 0.14404296875
1865.957289, -0.00982666015625, -0.0079345703125, -0.00830078125, -2.9150390625, 0.5390625, 0.13818359375
1865.977896, 0.000244140625, -0.01788330078125, -0.00299072265625, -2.9306640625, 0.52734375, 0.12451171875
1865.998504, 0.0224609375, -0.01434326171875, -0.00787353515625, -2.9130859375, 0.50830078125, 0.1298828125
1866.019112, 0.0267333984375, 0.0008544921875, -0.00714111328125, -2.8779296875, 0.50244140625, 0.14892578125
1866.039719, 0.0135498046875, 0.00274658203125, -0.0106201171875, -2.88134765625, 0.51708984375, 0.15185546875
1866.060327, 0.0133056640625, -0.00567626953125, -0.00341796875, -2.89892578125, 0.513671875, 0.1396484375
1866.080935, 0.00341796875, -0.0069580078125, -0.00213623046875, -2.90673828125, 0.5224609375, 0.13818359375
1866.101543, 0.00665283203125, -0.00274658203125, -0.009765625, -2.89599609375, 0.5234375, 0.14453125
1866.12215, 0.00634765625, 0.0009765625, -0.0048828125, -2.88818359375, 0.5205078125, 0.1484375
1866.142758, 0.00164794921875, 0.00079345703125, -0.00341796875, -2.89111328125, 0.5244140625, 0.14794921875
1866.163365, 0.00091552734375, -0.00372314453125, -0.00628662109375, -2.90087890625, 0.52685546875, 0.14306640625
1866.183973, -0.0125732421875, 0.0052490234375, -0.01385498046875, -2.88916015625, 0.54296875, 0.15576171875
1866.204581, -0.015625, 0.00823974609375, -0.01513671875, -2.884765625, 0.54638671875, 0.16015625
1866.225188, -0.00714111328125, 0.00775146484375, -0.0162353515625, -2.88134765625, 0.5390625, 0.15966796875
1866.245796, -0.01690673828125, 0.01715087890625, -0.0169677734375, -2.8681640625, 0.5478515625, 0.171875
1866.266403, -0.01123046875, 0.01812744140625, -0.0135498046875, -2.86279296875, 0.54052734375, 0.17236328125
1866.287011, -0.02020263671875, 0.014404296875, -0.01690673828125, -2.87451171875, 0.55126953125, 0.16845703125
1866.307619, -0.0098876953125, 0.00909423828125, -0.01019287109375, -2.87939453125, 0.53857421875, 0.16064453125
1866.328227, 0.00067138671875, 0.0107421875, -0.0028076171875, -2.8701171875, 0.5244140625, 0.1611328125
1866.348834, -0.001708984375, 0.0137939453125, -0.00323486328125, -2.865234375, 0.5263671875, 0.16552734375
1866.369442, 0.0010986328125, 0.004638671875, -0.00030517578125, -2.8818359375, 0.52294921875, 0.15380859375
1866.390049, 0.01116943359375, -0.00323486328125, -0.000244140625, -2.892578125, 0.51416015625, 0.14404296875
1866.410657, 0.01593017578125, -0.0048828125, 0.00164794921875, -2.89306640625, 0.5087890625, 0.1416015625
1866.431265, 0.0240478515625, -0.0152587890625, -0.00201416015625, -2.91064453125, 0.50390625, 0.12939453125
1866.451872, 0.0201416015625, -0.01611328125, 0.00311279296875, -2.91455078125, 0.5048828125, 0.1279296875
1866.47248, 0.01702880859375, -0.0162353515625, 0.00567626953125, -2.916015625, 0.50634765625, 0.12744140625
1866.493088, 0.01953125, -0.013671875, 0.0078125, -2.9091796875, 0.5029296875, 0.13037109375
1866.513695, 0.018310546875, -0.01220703125, 0.0028076171875, -2.90625, 0.50634765625, 0.13330078125
1866.534303, 0.01025390625, -0.0078125, 0.0047607421875, -2.90087890625, 0.5126953125, 0.13818359375
1866.55491, 0.00341796875, -0.00189208984375, 0.00128173828125, -2.89208984375, 0.5205078125, 0.146484375
1866.575518, -0.00225830078125, -0.0035400390625, 0.00335693359375, -2.89794921875, 0.52490234375, 0.14404296875
1866.596126, -0.00299072265625, -0.003173828125, 0.00372314453125, -2.8974609375, 0.52490234375, 0.14453125
1866.616733, -0.00177001953125, -0.00225830078125, 0.0035400390625, -2.89501953125, 0.52392578125, 0.1455078125
1866.637341, 0.002685546875, -0.0037841796875, 0.00567626953125, -2.8955078125, 0.5185546875, 0.1435546875
1866.657949, -0.00396728515625, -0.004638671875, 0.00469970703125, -2.90087890625, 0.52490234375, 0.142578125
1866.678556, -0.01171875, -0.00408935546875, 0.00439453125, -2.9033203125, 0.5322265625, 0.1435546875
1866.699164, -0.0123291015625, -0.00555419921875, 0.00146484375, -2.90625, 0.5341796875, 0.14208984375
1866.719772, -0.0146484375, -0.00018310546875, 0.00067138671875, -2.896484375, 0.5361328125, 0.14892578125
1866.740379, -0.01495361328125, 0.0040283203125, 0.0009765625, -2.88818359375, 0.53564453125, 0.15380859375
1866.760987, -0.0191650390625, 0.0078125, -0.00225830078125, -2.8828125, 0.54052734375, 0.1591796875
1866.781595, -0.02923583984375, 0.01116943359375, -0.00457763671875, -2.88134765625, 0.55078125, 0.16357421875
1866.802202, -0.02740478515625, 0.0113525390625, -0.0045166015625, -2.88037109375, 0.54833984375, 0.1640625
1866.82281, -0.02288818359375, 0.01409912109375, -0.00018310546875, -2.87255859375, 0.54150390625, 0.166015625
1866.843418, -0.02337646484375, 0.01513671875, -0.0040283203125, -2.87060546875, 0.54345703125, 0.16796875
1866.864025, -0.02490234375, 0.0164794921875, -0.00140380859375, -2.869140625, 0.54296875, 0.1689453125
1866.884633, -0.02276611328125, 0.01617431640625, -0.0045166015625, -2.86865234375, 0.54248046875, 0.16943359375
1866.90524, -0.0189208984375, 0.01568603515625, -0.00372314453125, -2.8671875, 0.53759765625, 0.16845703125
1866.925848, -0.01641845703125, 0.0162353515625, -0.0035400390625, -2.865234375, 0.53466796875, 0.16845703125
1866.946456, -0.01397705078125, 0.01605224609375, -0.0035400390625, -2.8642578125, 0.5322265625, 0.16796875
1866.967063, -0.01239013671875, 0.01458740234375, -0.00347900390625, -2.8662109375, 0.5302734375, 0.166015625
1866.987671, -0.0067138671875, 0.01226806640625, -0.00054931640625, -2.86767578125, 0.52294921875, 0.162109375
1867.008279, -0.00396728515625, 0.01153564453125, -0.0008544921875, -2.8681640625, 0.52001953125, 0.1611328125
1867.028886, -0.00341796875, 0.01019287109375, -0.00030517578125, -2.87060546875, 0.51904296875, 0.1591796875
1867.049494, -0.00360107421875, 0.0091552734375, -0.00103759765625, -2.873046875, 0.51904296875, 0.15771484375
1867.070102, -0.000244140625, 0.00714111328125, 0.00457763671875, -2.875, 0.5126953125, 0.15380859375
1867.090709, -0.0008544921875, 0.00714111328125, 0.00115966796875, -2.8759765625, 0.51416015625, 0.15380859375
1867.111317, 0.0009765625, 0.00787353515625, 0.0042724609375, -2.87353515625, 0.51025390625, 0.15380859375
1867.131924, -0.00213623046875, 0.009765625, 0.00177001953125, -2.87158203125, 0.513671875, 0.15625
1867.152532, -0.00189208984375, 0.00927734375, 0.002685546875, -2.87255859375, 0.51220703125, 0.1552734375
1867.17314, -0.001953125, 0.00567626953125, 0.00201416015625, -2.88037109375, 0.51220703125, 0.150390625
1867.193748, -0.0018310546875, 0.00433349609375, 0.002685546875, -2.88330078125, 0.51123046875, 0.1484375
1867.214355, 0.002685546875, 0.0030517578125, 0.0009765625, -2.8837890625, 0.50732421875, 0.146484375
1867.234963, 0.01025390625, -0.00030517578125, 0.00244140625, -2.88720703125, 0.4990234375, 0.1416015625
1867.25557, 0.0120849609375, -0.0042724609375, 0.001953125, -2.89501953125, 0.4970703125, 0.13671875
1867.276178, 0.017578125, -0.008056640625, 0.00628662109375, -2.90087890625, 0.4892578125, 0.130859375
1867.296786, 0.0218505859375, -0.00848388671875, 0.0072021484375, -2.89990234375, 0.48388671875, 0.1298828125
1867.317393, 0.01947021484375, -0.0145263671875, 0.00787353515625, -2.91455078125, 0.4853515625, 0.1220703125
1867.338001, 0.01904296875, -0.01715087890625, 0.00927734375, -2.92138671875, 0.484375, 0.1181640625
1867.358609, 0.02288818359375, -0.01885986328125, 0.01123046875, -2.92333984375, 0.47900390625, 0.115234375
1867.379216, 0.02178955078125, -0.01708984375, 0.01171875, -2.92041015625, 0.47900390625, 0.11669921875
1867.399824, 0.02001953125, -0.0169677734375, 0.012451171875, -2.92138671875, 0.47998046875, 0.1162109375
1867.420431, 0.01788330078125, -0.013671875, 0.01031494140625, -2.91552734375, 0.48193359375, 0.1201171875
1867.441039, 0.021484375, -0.01104736328125, 0.0076904296875, -2.90869140625, 0.47900390625, 0.12353515625
1867.461647, 0.0244140625, -0.010009765625, 0.0052490234375, -2.90478515625, 0.4765625, 0.12451171875
1867.482254, 0.021484375, -0.011962890625, 0.00799560546875, -2.9111328125, 0.47705078125, 0.12109375
1867.502862, 0.01934814453125, -0.01507568359375, 0.00616455078125, -2.919921875, 0.4794921875, 0.1171875
1867.523469, 0.0150146484375, -0.0128173828125, 0.004150390625, -2.91748046875, 0.48388671875, 0.1201171875
1867.544077, 0.012939453125, -0.01275634765625, 0.00213623046875, -2.91845703125, 0.486328125, 0.1201171875
1867.564685, 0.01104736328125, -0.01361083984375, 0.00140380859375, -2.921875, 0.48779296875, 0.11865234375
1867.585293, 0.0047607421875, -0.01361083984375, 0.0010986328125, -2.92529296875, 0.4931640625, 0.1181640625
1867.6059, -0.000244140625, -0.01043701171875, 6.103515625e-05, -2.92138671875, 0.49755859375, 0.12158203125
1867.626508, -0.00372314453125, -0.01080322265625, -0.00103759765625, -2.923828125, 0.5009765625, 0.12109375
1867.647116, -0.00970458984375, -0.00665283203125, -0.00128173828125, -2.91845703125, 0.50537109375, 0.12548828125
1867.667723, -0.00921630859375, -0.00335693359375, -0.00604248046875, -2.91162109375, 0.5068359375, 0.1298828125
1867.688331, -0.00970458984375, 0.00146484375, -0.00775146484375, -2.90185546875, 0.5068359375, 0.1357421875
1867.708938, -0.018798828125, 0.0047607421875, -0.0086669921875, -2.89990234375, 0.51513671875, 0.1396484375
1867.729546, -0.02001953125, 0.00384521484375, -0.008544921875, -2.90283203125, 0.515625, 0.13818359375
1867.750154, -0.01605224609375, 0.00250244140625, -0.007568359375, -2.90380859375, 0.5107421875, 0.13623046875
1867.770761, -0.02264404296875, 0.005126953125, -0.01123046875, -2.90185546875, 0.51806640625, 0.1396484375
1867.791369, -0.013671875, 0.0079345703125, -0.00982666015625, -2.89208984375, 0.50830078125, 0.14208984375
1867.811977, -0.00970458984375, 0.01092529296875, -0.0050048828125, -2.8837890625, 0.50146484375, 0.14453125
1867.832584, -0.0074462890625, 0.01116943359375, -0.0064697265625, -2.8818359375, 0.49951171875, 0.14501953125
1867.853192, -0.00604248046875, 0.0120849609375, -0.00732421875, -2.87939453125, 0.498046875, 0.14599609375
1867.873799, -0.0048828125, 0.0103759765625, -0.00421142578125, -2.8828125, 0.49462890625, 0.14306640625
1867.894407, -0.00701904296875, 0.00909423828125, -0.00506591796875, -2.88671875, 0.49658203125, 0.1416015625
1867.915015, -0.0078125, 0.00830078125, -0.00347900390625, -2.88916015625, 0.49609375, 0.14013671875
1867.935623, -0.0052490234375, 0.0081787109375, -0.00421142578125, -2.88818359375, 0.49365234375, 0.1396484375
1867.95623, -0.00396728515625, 0.01068115234375, -0.0047607421875, -2.88232421875, 0.4921875, 0.142578125
1867.976838, -0.0089111328125, 0.0130615234375, -0.00469970703125, -2.8798828125, 0.49609375, 0.14501953125
1867.997445, -0.00384521484375, 0.009521484375, -0.00115966796875, -2.884765625, 0.4892578125, 0.14013671875
1868.018053, -0.004150390625, 0.00518798828125, -0.00244140625, -2.89453125, 0.490234375, 0.134765625
1868.038661, -0.00274658203125, 0.00341796875, -0.00140380859375, -2.89794921875, 0.48828125, 0.13232421875
1868.059268, -0.0018310546875, 0.001220703125, -0.0023193359375, -2.90185546875, 0.48779296875, 0.12939453125
1868.079876, -0.0008544921875, -0.00115966796875, -0.00103759765625, -2.90673828125, 0.48583984375, 0.12646484375
1868.100484, 0.0015869140625, -0.00482177734375, 0.00201416015625, -2.91357421875, 0.48193359375, 0.12109375
1868.121091, 0.0009765625, -0.005126953125, 0.00262451171875, -2.9150390625, 0.4814453125, 0.12060546875
1868.141699, 0.00531005859375, -0.0068359375, 0.0025634765625, -2.91650390625, 0.4775390625, 0.1181640625
1868.162307, 0.0054931640625, -0.0050048828125, 0.00518798828125, -2.91259765625, 0.4755859375, 0.1201171875
1868.182914, 0.00640869140625, -0.0029296875, 0.00439453125, -2.90771484375, 0.474609375, 0.12255859375
1868.203522, 0.0089111328125, -0.00140380859375, 0.0047607421875, -2.90283203125, 0.4716796875, 0.1240234375
1868.224129, 0.00958251953125, -0.00042724609375, 0.00482177734375, -2.900390625, 0.470703125, 0.125
1868.244737, 0.013427734375, -0.004150390625, 0.0054931640625, -2.90673828125, 0.466796875, 0.12060546875
1868.265345, 0.01171875, -0.008056640625, 0.00311279296875, -2.91650390625, 0.46923828125, 0.1162109375
1868.285952, 0.0089111328125, -0.01141357421875, 0.0050048828125, -2.92578125, 0.47119140625, 0.11181640625
1868.30656, 0.0106201171875, -0.0103759765625, 0.001953125, -2.9228515625, 0.470703125, 0.11328125
1868.327168, 0.01165771484375, -0.00775146484375, 0.00384521484375, -2.91650390625, 0.46826171875, 0.1162109375
1868.347775, 0.0107421875, -0.0052490234375, 0.0045166015625, -2.9111328125, 0.46875, 0.11865234375
1868.368383, 0.01165771484375, -0.0040283203125, 0.0048828125, -2.90771484375, 0.46728515625, 0.1201171875
1868.38899, 0.006591796875, -0.00311279296875, 0.00384521484375, -2.90869140625, 0.47265625, 0.12109375
1868.409598, 0.00665283203125, -0.00396728515625, 0.00439453125, -2.91064453125, 0.47216796875, 0.1201171875
1868.430206, 0.0042724609375, -0.00128173828125, -0.0006103515625, -2.90576171875, 0.4765625, 0.1240234375
1868.450813, 0.004150390625, -0.00115966796875, -0.00311279296875, -2.90576171875, 0.47802734375, 0.12451171875
1868.471421, 0.00201416015625, -0.00439453125, -0.00091552734375, -2.9140625, 0.47900390625, 0.1201171875
1868.492029, 0.00146484375, -0.0032958984375, -0.00225830078125, -2.912109375, 0.47998046875, 0.12158203125
1868.512636, 0.00177001953125, -0.0035400390625, -0.00164794921875, -2.91259765625, 0.4794921875, 0.12109375
1868.533244, -0.00543212890625, -0.00555419921875, -0.00384521484375, -2.92041015625, 0.4873046875, 0.119140625
1868.553852, -0.0068359375, -0.00439453125, -0.00286865234375, -2.9189453125, 0.48828125, 0.1201171875
1868.574459, -0.0079345703125, -0.0015869140625, -0.00567626953125, -2.9130859375, 0.490234375, 0.1240234375
1868.595067, -0.0086669921875, 0.00146484375, -0.00396728515625, -2.90673828125, 0.48974609375, 0.12744140625
1868.615675, -0.0126953125, 0.0037841796875, -0.00616455078125, -2.904296875, 0.49462890625, 0.130859375
1868.636282, -0.01434326171875, 0.00469970703125, -0.00677490234375, -2.90283203125, 0.49658203125, 0.1318359375
1868.65689, -0.01568603515625, 0.007080078125, -0.0062255859375, -2.89892578125, 0.4970703125, 0.134765625
1868.677498, -0.01324462890625, 0.0091552734375, -0.00665283203125, -2.89306640625, 0.4951171875, 0.13720703125
1868.698105, -0.01318359375, 0.0089111328125, -0.00421142578125, -2.8935546875, 0.49365234375, 0.13623046875
1868.718713, -0.0166015625, 0.00982666015625, -0.0048828125, -2.8935546875, 0.49755859375, 0.1376953125
1868.739321, -0.01220703125, 0.010009765625, -0.0037841796875, -2.89111328125, 0.49267578125, 0.1376953125
1868.759928, -0.01678466796875, 0.00982666015625, -0.00714111328125, -2.89404296875, 0.49853515625, 0.1376953125
1868.780536, -0.0145263671875, 0.01104736328125, -0.00750732421875, -2.89013671875, 0.49658203125, 0.1396484375
1868.801143, -0.0115966796875, 0.01068115234375, -0.0048828125, -2.88916015625, 0.49267578125, 0.138671875
1868.821751, -0.0108642578125, 0.01275634765625, -0.00555419921875, -2.88427734375, 0.4921875, 0.14111328125
1868.842359, -0.0074462890625, 0.013671875, -0.00238037109375, -2.880859375, 0.4873046875, 0.1416015625
1868.862966, -0.0074462890625, 0.0130615234375, -0.00262451171875, -2.88232421875, 0.48779296875, 0.14111328125
1868.883574, -0.00537109375, 0.01055908203125, -6.103515625e-05, -2.88623046875, 0.48486328125, 0.1376953125
1868.904182, -0.00762939453125, 0.01171875, -0.0037841796875, -2.88525390625, 0.48876953125, 0.1396484375
1868.924789, 0.002197265625, 0.0091552734375, -0.00152587890625, -2.88525390625, 0.478515625, 0.13623046875
1868.945397, 0.00262451171875, 0.00677490234375, 0.001708984375, -2.89013671875, 0.47705078125, 0.1328125
1868.966004, 0.0062255859375, 0.00262451171875, 0.00341796875, -2.8974609375, 0.47314453125, 0.12744140625
1868.986612, 0.00909423828125, 0.0028076171875, 0.0028076171875, -2.8955078125, 0.470703125, 0.1279296875
1869.00722, 0.0096435546875, 0.00103759765625, 0.00360107421875, -2.89892578125, 0.47021484375, 0.12548828125
1869.027828, 0.01129150390625, 0.00054931640625, 0.00531005859375, -2.8994140625, 0.4677734375, 0.125
1869.048435, 0.01318359375, -0.00140380859375, 0.0054931640625, -2.90283203125, 0.46630859375, 0.12255859375
1869.069043, 0.01324462890625, -0.000732421875, 0.00506591796875, -2.9013671875, 0.46630859375, 0.12353515625
1869.08965, 0.01629638671875, -0.00262451171875, 0.00799560546875, -2.904296875, 0.46240234375, 0.12060546875
1869.110258, 0.01611328125, -0.00323486328125, 0.00665283203125, -2.9052734375, 0.46337890625, 0.1201171875
1869.130866, 0.018310546875, -0.00323486328125, 0.0081787109375, -2.904296875, 0.4609375, 0.1201171875
1869.151473, 0.017578125, -0.001708984375, 0.00567626953125, -2.9013671875, 0.462890625, 0.12255859375
1869.172081, 0.020263671875, -0.00262451171875, 0.00714111328125, -2.90185546875, 0.4599609375, 0.12109375
1869.192689, 0.0205078125, -0.00579833984375, 0.0086669921875, -2.9091796875, 0.45947265625, 0.1171875
1869.213296, 0.02374267578125, -0.0076904296875, 0.00909423828125, -2.91162109375, 0.45654296875, 0.115234375
1869.233904, 0.00042724609375, -0.00909423828125, 0.00732421875, -2.9267578125, 0.47998046875, 0.11376953125
1869.254512, 0.0059814453125, -0.0142822265625, 0.00860595703125, -2.935546875, 0.474609375, 0.107421875
1869.275119, 0.01153564453125, -0.01336669921875, 0.00445556640625, -2.9306640625, 0.4716796875, 0.109375
1869.295727, 0.00048828125, -0.00823974609375, 0.00567626953125, -2.92431640625, 0.48193359375, 0.115234375
1869.316334, -0.00335693359375, -0.01055908203125, 0.00396728515625, -2.93115234375, 0.48681640625, 0.11279296875
1869.336942, -0.00079345703125, -0.018310546875, 0.006103515625, -2.94677734375, 0.48388671875, 0.103515625
1869.357549, -0.0096435546875, -0.019287109375, 0.00439453125, -2.95263671875, 0.49365234375, 0.1025390625
1869.378157, -0.0013427734375, -0.01849365234375, 0.008544921875, -2.947265625, 0.48388671875, 0.103515625
1869.398765, -0.00811767578125, -0.0079345703125, 0.0089111328125, -2.92724609375, 0.490234375, 0.1162109375
1869.419373, -0.01507568359375, -0.00262451171875, 0.00640869140625, -2.9189453125, 0.498046875, 0.123046875
1869.43998, -0.01580810546875, -0.0020751953125, 0.0059814453125, -2.91796875, 0.4990234375, 0.1240234375
1869.460588, -0.0145263671875, -0.00811767578125, 0.0147705078125, -2.9296875, 0.494140625, 0.11572265625
1869.481195, -0.0035400390625, -0.01190185546875, 0.0054931640625, -2.9326171875, 0.4892578125, 0.11279296875
1869.501803, -0.00213623046875, -0.01318359375, 0.00384521484375, -2.9345703125, 0.4892578125, 0.11181640625
1869.522411, -0.02197265625, -0.00567626953125, -0.01446533203125, -2.92724609375, 0.51708984375, 0.1240234375
1869.543018, -0.013671875, -0.00439453125, -0.012451171875, -2.92041015625, 0.5087890625, 0.12548828125
1869.563626, -0.01141357421875, 0.005615234375, -0.01873779296875, -2.89794921875, 0.509765625, 0.13916015625
1869.584234, -0.01153564453125, 0.001220703125, -0.0096435546875, -2.90673828125, 0.505859375, 0.13232421875
1869.604842, -0.0245361328125, -0.003662109375, -0.0133056640625, -2.92333984375, 0.5205078125, 0.12744140625
1869.625449, -0.0150146484375, 0.00494384765625, -0.0091552734375, -2.900390625, 0.50927734375, 0.1376953125
1869.646057, -0.01556396484375, 0.01556396484375, -0.00714111328125, -2.87841796875, 0.50830078125, 0.150390625
1869.666664, -0.0181884765625, 0.0113525390625, -0.0064697265625, -2.88818359375, 0.51123046875, 0.1455078125
1869.687272, -0.0194091796875, 0.007080078125, -0.01593017578125, -2.8974609375, 0.51806640625, 0.14208984375
1869.70788, -0.0299072265625, 0.00714111328125, -0.0133056640625, -2.90185546875, 0.52685546875, 0.14208984375
1869.728487, -0.02813720703125, -0.000244140625, -0.01806640625, -2.916015625, 0.52880859375, 0.13427734375
1869.749095, 0.00152587890625, 0.0047607421875, -0.00689697265625, -2.89013671875, 0.49462890625, 0.138671875
1869.769702, 0.00286865234375, 0.01885986328125, 0.00079345703125, -2.85888671875, 0.48876953125, 0.15478515625
1869.79031, 0.009521484375, 0.01055908203125, 0.00439453125, -2.87255859375, 0.4814453125, 0.14453125
1869.810918, 0.01593017578125, 0.0042724609375, 0.01092529296875, -2.8818359375, 0.47314453125, 0.13623046875
1869.831525, 0.02154541015625, 0.0018310546875, 0.00714111328125, -2.8837890625, 0.47021484375, 0.13427734375
1869.852133, 0.0203857421875, -0.00244140625, 0.00164794921875, -2.89404296875, 0.474609375, 0.1298828125
1869.872741, 0.02984619140625, -0.00640869140625, 0.00628662109375, -2.89697265625, 0.4638671875, 0.125
1869.893348, 0.0184326171875, -0.001708984375, 0.00372314453125, -2.892578125, 0.47607421875, 0.13134765625
1869.913956, 0.0228271484375, 0.0042724609375, 0.01324462890625, -2.8759765625, 0.46728515625, 0.13720703125
1869.934564, 0.03363037109375, 0.01080322265625, 0.01129150390625, -2.8544921875, 0.45751953125, 0.1455078125
1869.955171, 0.03387451171875, 0.01007080078125, 0.00079345703125, -2.85546875, 0.462890625, 0.14697265625
1869.975779, 0.02691650390625, 0.00579833984375, 0.010498046875, -2.869140625, 0.46533203125, 0.140625
1869.996387, 0.0111083984375, 0.006591796875, 0.0059814453125, -2.876953125, 0.48291015625, 0.142578125
1870.016994, 0.0203857421875, 0.0035400390625, 0.0047607421875, -2.8779296875, 0.47509765625, 0.13916015625
1870.037602, 0.02703857421875, 0.005615234375, 0.00469970703125, -2.86865234375, 0.46875, 0.14208984375
1870.058209, 0.0263671875, -0.00201416015625, 0.0079345703125, -2.88623046875, 0.46875, 0.13232421875
1870.078817, 0.01275634765625, -0.0087890625, -0.00048828125, -2.90869140625, 0.48681640625, 0.1259765625
1870.099425, 0.01617431640625, -0.010498046875, 0.0101318359375, -2.91015625, 0.478515625, 0.12255859375
1870.120033, 0.021728515625, -0.00445556640625, 0.00384521484375, -2.89306640625, 0.47607421875, 0.130859375
1870.14064, 0.02569580078125, -0.0008544921875, 0.0035400390625, -2.8828125, 0.47265625, 0.1357421875
1870.161248, 0.0118408203125, 0.00360107421875, -0.00250244140625, -2.88037109375, 0.48876953125, 0.142578125
1870.181855, 0.001953125, 0.00054931640625, -0.0020751953125, -2.89208984375, 0.49853515625, 0.138671875
1870.202463, -0.0006103515625, 0.00311279296875, 0.00030517578125, -2.8876953125, 0.49951171875, 0.1416015625
1870.223071, 0.001220703125, 0.0028076171875, 0.00286865234375, -2.88720703125, 0.49658203125, 0.14111328125
1870.243678, -0.01373291015625, 0.00213623046875, -0.00347900390625, -2.896484375, 0.5146484375, 0.1416015625
1870.264286, -0.0159912109375, 6.103515625e-05, -0.00457763671875, -2.9013671875, 0.51708984375, 0.1396484375
1870.284894, -0.021484375, 0.001953125, -0.00677490234375, -2.89990234375, 0.5234375, 0.142578125
1870.305501, -0.022216796875, 0.0009765625, -0.00537109375, -2.90234375, 0.5234375, 0.14111328125
1870.326109, -0.02252197265625, 0.00146484375, -0.01043701171875, -2.90087890625, 0.5263671875, 0.142578125
1870.346716, -0.016845703125, -0.005859375, -0.00775146484375, -2.9130859375, 0.5205078125, 0.13330078125
1870.367324, -0.0081787109375, -0.00927734375, -0.0052490234375, -2.91552734375, 0.51123046875, 0.12890625
1870.387932, -0.0062255859375, -0.01385498046875, -0.00531005859375, -2.923828125, 0.509765625, 0.12353515625
1870.408539, -0.0068359375, -0.01300048828125, -0.00140380859375, -2.92236328125, 0.5078125, 0.1240234375
1870.429147, -0.010498046875, -0.00909423828125, -0.0054931640625, -2.91552734375, 0.51318359375, 0.1298828125
1870.449755, -0.01116943359375, -0.0057373046875, -0.0040283203125, -2.908203125, 0.5126953125, 0.1337890625
1870.470362, -0.01263427734375, -0.00128173828125, -0.00238037109375, -2.8994140625, 0.5126953125, 0.13916015625
1870.49097, -0.01739501953125, 0.00238037109375, -0.00494384765625, -2.89404296875, 0.51806640625, 0.14453125
1870.511578, -0.0250244140625, 0.00836181640625, -0.00811767578125, -2.88525390625, 0.5263671875, 0.15234375
1870.532185, -0.02752685546875, 0.0155029296875, -0.0093994140625, -2.87255859375, 0.5283203125, 0.16162109375
1870.552793, -0.02593994140625, 0.01373291015625, -0.00732421875, -2.87451171875, 0.52587890625, 0.1591796875
1870.573401, -0.02960205078125, 0.0130615234375, -0.010986328125, -2.87744140625, 0.53076171875, 0.1591796875
1870.594008, -0.03155517578125, 0.011474609375, -0.008544921875, -2.88134765625, 0.53125, 0.15673828125
1870.614616, -0.0264892578125, 0.0126953125, -0.0068359375, -2.8759765625, 0.52490234375, 0.15771484375
1870.635224, -0.02294921875, 0.01251220703125, -0.0068359375, -2.8740234375, 0.521484375, 0.15771484375
1870.655831, -0.01800537109375, 0.01129150390625, -0.00469970703125, -2.87353515625, 0.51513671875, 0.15625
1870.676439, -0.01544189453125, 0.010498046875, -0.0035400390625, -2.873046875, 0.51171875, 0.15478515625
1870.697046, -0.0142822265625, 0.00732421875, -0.0015869140625, -2.87890625, 0.509765625, 0.15087890625
1870.717654, -0.01080322265625, 0.00054931640625, 0.00140380859375, -2.89013671875, 0.5048828125, 0.14208984375
1870.738262, -0.0103759765625, -0.00091552734375, 0.00201416015625, -2.89306640625, 0.50390625, 0.14013671875
1870.758869, -0.004150390625, 0.00091552734375, 0.0030517578125, -2.88525390625, 0.49658203125, 0.14208984375
1870.779477, -0.00146484375, 0.00421142578125, 0.0003662109375, -2.8759765625, 0.49462890625, 0.14697265625
1870.800084, 0.0078125, 0.00482177734375, 0.00311279296875, -2.869140625, 0.48388671875, 0.14697265625
1870.820692, 0.01470947265625, 0.00445556640625, 0.004638671875, -2.865234375, 0.4755859375, 0.146484375
1870.8413, 0.01458740234375, 0.00091552734375, 0.00714111328125, -2.87255859375, 0.47412109375, 0.1416015625
1870.861908, 0.01385498046875, -0.00079345703125, 0.0064697265625, -2.8759765625, 0.474609375, 0.14013671875
1870.882515, 0.01947021484375, -0.00543212890625, 0.00836181640625, -2.8828125, 0.46826171875, 0.1337890625
1870.903123, 0.01739501953125, -0.00775146484375, 0.0076904296875, -2.888671875, 0.4697265625, 0.13134765625
1870.92373, 0.0213623046875, -0.008544921875, 0.0087890625, -2.8876953125, 0.46484375, 0.13037109375
1870.944338, 0.02288818359375, -0.01025390625, 0.01177978515625, -2.89013671875, 0.46142578125, 0.1279296875
1870.964946, 0.02130126953125, -0.01092529296875, 0.0111083984375, -2.8916015625, 0.46240234375, 0.12744140625
1870.985553, 0.020751953125, -0.0103759765625, 0.010498046875, -2.89013671875, 0.46240234375, 0.1279296875
1871.006161, 0.0272216796875, -0.00775146484375, 0.0048828125, -2.8798828125, 0.4580078125, 0.13232421875
1871.026769, 0.02294921875, -0.00457763671875, 0.00299072265625, -2.87451171875, 0.4619140625, 0.13623046875
1871.047376, 0.01617431640625, -0.005859375, 0.0035400390625, -2.880859375, 0.4677734375, 0.134765625
1871.067984, 0.005859375, -0.0076904296875, 0.0006103515625, -2.89013671875, 0.47802734375, 0.13330078125
