Time (s), Channel Name, Value
1807.0556, GPIO-1, 496
1807.0558, GPIO-1, 480
1807.0562, GPIO-1, 496
1807.0564, GPIO-1, 480
1807.0604, GPIO-1, 496
1807.0606, GPIO-1, 480
1807.0714, GPIO-1, 496
1807.0716, GPIO-1, 480
1807.11, GPIO-1, 496
1807.1102, GPIO-1, 480
1807.1134, GPIO-1, 496
1807.1136, GPIO-1, 480
1807.1354, GPIO-1, 496
1807.1356, GPIO-1, 480
1807.1358, GPIO-1, 496
1807.136, GPIO-1, 480
1807.1474, GPIO-1, 496
1807.1476, GPIO-1, 480
1807.152, GPIO-1, 496
1807.1522, GPIO-1, 480
1807.1586, GPIO-1, 496
1807.1588, GPIO-1, 480
1807.165, GPIO-1, 496
1807.1652, GPIO-1, 480
1807.1798, GPIO-1, 496
1807.18, GPIO-1, 480
1807.192, GPIO-1, 496
1807.1922, GPIO-1, 480
1807.1924, GPIO-1, 496
1807.1926, GPIO-1, 480
1807.2, GPIO-1, 496
1807.2002, GPIO-1, 480
1807.2058, GPIO-1, 496
1807.206, GPIO-1, 480
1807.2084, GPIO-1, 496
1807.2086, GPIO-1, 480
1807.2202, GPIO-1, 496
1807.2204, GPIO-1, 480
1807.2226, GPIO-1, 496
1807.2228, GPIO-1, 480
1807.2294, GPIO-1, 496
1807.2296, GPIO-1, 480
1807.2362, GPIO-1, 496
1807.2364, GPIO-1, 480
1807.2392, GPIO-1, 496
1807.2394, GPIO-1, 480
1807.2424, GPIO-1, 496
1807.2426, GPIO-1, 480
1807.247, GPIO-1, 496
1807.2472, GPIO-1, 480
1807.2514, GPIO-1, 496
1807.2516, GPIO-1, 480
1807.2554, GPIO-1, 496
1807.2556, GPIO-1, 480
1807.2712, GPIO-1, 496
1807.2714, GPIO-1, 480
1807.282, GPIO-1, 496
1807.2824, GPIO-1, 480
1807.296, GPIO-1, 496
1807.2962, GPIO-1, 480
1807.3076, GPIO-1, 496
1807.3078, GPIO-1, 480
1807.3184, GPIO-1, 496
1807.3186, GPIO-1, 480
1807.3222, GPIO-1, 496
1807.3224, GPIO-1, 480
1807.336, GPIO-1, 496
1807.3362, GPIO-1, 480
1807.339, GPIO-1, 496
1807.3392, GPIO-1, 480
1807.3528, GPIO-1, 496
1807.353, GPIO-1, 480
1807.372, GPIO-1, 496
1807.3722, GPIO-1, 480
1807.3836, GPIO-1, 496
1807.3838, GPIO-1, 480
1807.4022, GPIO-1, 496
1807.4024, GPIO-1, 480
1807.4234, GPIO-1, 496
1807.4236, GPIO-1, 480
1807.4376, GPIO-1, 496
1807.4378, GPIO-1, 480
1807.4504, GPIO-1, 496
1807.4506, GPIO-1, 480
1807.4516, GPIO-1, 496
1807.4518, GPIO-1, 480
1807.4546, GPIO-1, 496
1807.4548, GPIO-1, 480
1807.4582, GPIO-1, 496
1807.4584, GPIO-1, 480
1807.46, GPIO-1, 496
1807.4602, GPIO-1, 480
1807.4682, GPIO-1, 496
1807.4684, GPIO-1, 480
1807.4686, GPIO-1, 496
1807.4688, GPIO-1, 480
1807.4908, GPIO-1, 496
1807.491, GPIO-1, 480
1807.5178, GPIO-1, 496
1807.518, GPIO-1, 480
1807.5504, GPIO-1, 496
1807.5506, GPIO-1, 480
1807.557, GPIO-1, 496
1807.5572, GPIO-1, 480
1807.5662, GPIO-1, 496
1807.5664, GPIO-1, 480
1807.5892, GPIO-1, 496
1807.5894, GPIO-1, 480
1807.5898, GPIO-1, 496
1807.59, GPIO-1, 480
1807.5948, GPIO-1, 496
1807.595, GPIO-1, 480
1807.6296, GPIO-1, 496
1807.6298, GPIO-1, 480
1807.6308, GPIO-1, 496
1807.631, GPIO-1, 480
1807.6326, GPIO-1, 496
1807.6328, GPIO-1, 480
1807.634, GPIO-1, 496
1807.6342, GPIO-1, 480
1807.6388, GPIO-1, 496
1807.639, GPIO-1, 480
1807.641, GPIO-1, 496
1807.6412, GPIO-1, 480
1807.6472, GPIO-1, 496
1807.6474, GPIO-1, 480
1807.6496, GPIO-1, 496
1807.6498, GPIO-1, 480
1807.6606, GPIO-1, 496
1807.6608, GPIO-1, 480
1807.6616, GPIO-1, 496
1807.6618, GPIO-1, 480
1807.6626, GPIO-1, 496
1807.6628, GPIO-1, 480
1807.6932, GPIO-1, 496
1807.6934, GPIO-1, 480
1807.7304, GPIO-1, 496
1807.7306, GPIO-1, 480
1807.7336, GPIO-1, 496
1807.7338, GPIO-1, 480
1807.7432, GPIO-1, 496
1807.7434, GPIO-1, 480
1807.7438, GPIO-1, 496
1807.744, GPIO-1, 480
1807.7446, GPIO-1, 496
1807.7448, GPIO-1, 480
1807.7606, GPIO-1, 496
1807.7608, GPIO-1, 480
1807.7642, GPIO-1, 496
1807.7644, GPIO-1, 480
1807.7672, GPIO-1, 496
1807.7674, GPIO-1, 480
1807.8048, GPIO-1, 496
1807.805, GPIO-1, 480
1807.8174, GPIO-1, 496
1807.8176, GPIO-1, 480
1807.8188, GPIO-1, 496
1807.819, GPIO-1, 480
1807.8258, GPIO-1, 496
1807.826, GPIO-1, 480
1807.8334, GPIO-1, 496
1807.8336, GPIO-1, 480
1807.8384, GPIO-1, 496
1807.8386, GPIO-1, 480
1807.8436, GPIO-1, 496
1807.8438, GPIO-1, 480
1807.8672, GPIO-1, 496
1807.8674, GPIO-1, 480
1807.8748, GPIO-1, 496
1807.875, GPIO-1, 480
1807.8908, GPIO-1, 496
1807.891, GPIO-1, 480
1807.894, GPIO-1, 496
1807.8942, GPIO-1, 480
1807.8998, GPIO-1, 496
1807.9, GPIO-1, 480
1807.9032, GPIO-1, 496
1807.9034, GPIO-1, 480
1807.9068, GPIO-1, 496
1807.907, GPIO-1, 480
1807.9074, GPIO-1, 496
1807.9078, GPIO-1, 480
1807.9162, GPIO-1, 496
1807.9164, GPIO-1, 480
1807.9718, GPIO-1, 496
1807.9722, GPIO-1, 480
1807.9764, GPIO-1, 496
1807.9766, GPIO-1, 480
1807.9824, GPIO-1, 496
1807.9826, GPIO-1, 480
1807.9922, GPIO-1, 496
1807.9924, GPIO-1, 480
1807.9978, GPIO-1, 496
1807.998, GPIO-1, 480
1808.024, GPIO-1, 496
1808.0242, GPIO-1, 480
1808.0266, GPIO-1, 496
1808.0268, GPIO-1, 480
1808.0324, GPIO-1, 496
1808.0326, GPIO-1, 480
1808.0338, GPIO-1, 496
1808.034, GPIO-1, 480
1808.0494, GPIO-1, 496
1808.0496, GPIO-1, 480
1808.0556, GPIO-1, 496
1808.0558, GPIO-1, 480
1808.0832, GPIO-1, 496
1808.0834, GPIO-1, 480
1808.0922, GPIO-1, 496
1808.0924, GPIO-1, 480
1808.097, GPIO-1, 496
1808.0972, GPIO-1, 480
1808.0974, GPIO-1, 496
1808.0976, GPIO-1, 480
1808.0988, GPIO-1, 496
1808.099, GPIO-1, 480
1808.1082, GPIO-1, 496
1808.1084, GPIO-1, 480
1808.1132, GPIO-1, 496
1808.1134, GPIO-1, 480
1808.1234, GPIO-1, 496
1808.1236, GPIO-1, 480
1808.1272, GPIO-1, 496
1808.1274, GPIO-1, 480
1808.1432, GPIO-1, 496
1808.1434, GPIO-1, 480
1808.1632, GPIO-1, 496
1808.1634, GPIO-1, 480
1808.1656, GPIO-1, 496
1808.1658, GPIO-1, 480
1808.215, GPIO-1, 496
1808.2152, GPIO-1, 480
1808.2198, GPIO-1, 496
1808.22, GPIO-1, 480
1808.2536, GPIO-1, 496
1808.2538, GPIO-1, 480
1808.2608, GPIO-1, 496
1808.261, GPIO-1, 480
1808.2856, GPIO-1, 496
1808.2858, GPIO-1, 480
1808.2892, GPIO-1, 496
1808.2894, GPIO-1, 480
1808.3072, GPIO-1, 496
1808.3074, GPIO-1, 480
1808.334, GPIO-1, 496
1808.3342, GPIO-1, 480
1808.3716, GPIO-1, 496
1808.3718, GPIO-1, 480
1808.3854, GPIO-1, 496
1808.3856, GPIO-1, 480
1808.4108, GPIO-1, 496
1808.411, GPIO-1, 480
1808.4348, GPIO-1, 496
1808.435, GPIO-1, 480
1808.4512, GPIO-1, 496
1808.4514, GPIO-1, 480
1808.4524, GPIO-1, 496
1808.4526, GPIO-1, 480
1808.4586, GPIO-1, 496
1808.4588, GPIO-1, 480
1808.4764, GPIO-1, 496
1808.4766, GPIO-1, 480
1808.4812, GPIO-1, 496
1808.4814, GPIO-1, 480
1808.521, GPIO-1, 496
1808.5212, GPIO-1, 480
1808.5312, GPIO-1, 496
1808.5314, GPIO-1, 480
1808.5316, GPIO-1, 496
1808.5318, GPIO-1, 480
1808.5602, GPIO-1, 496
1808.5604, GPIO-1, 480
1808.5686, GPIO-1, 496
1808.5688, GPIO-1, 480
1808.5696, GPIO-1, 496
1808.5698, GPIO-1, 480
1808.589, GPIO-1, 496
1808.5892, GPIO-1, 480
1808.5964, GPIO-1, 496
1808.5966, GPIO-1, 480
1808.5988, GPIO-1, 496
1808.599, GPIO-1, 480
1808.603, GPIO-1, 496
1808.6032, GPIO-1, 480
1808.6148, GPIO-1, 496
1808.615, GPIO-1, 480
1808.6188, GPIO-1, 496
1808.619, GPIO-1, 480
1808.648, GPIO-1, 496
1808.6482, GPIO-1, 480
1808.6504, GPIO-1, 496
1808.6506, GPIO-1, 480
1808.6594, GPIO-1, 496
1808.6596, GPIO-1, 480
1808.6602, GPIO-1, 496
1808.6604, GPIO-1, 480
1808.68, GPIO-1, 496
1808.6802, GPIO-1, 480
1808.681, GPIO-1, 496
1808.6812, GPIO-1, 480
1808.685, GPIO-1, 496
1808.6852, GPIO-1, 480
1808.6972, GPIO-1, 496
1808.6974, GPIO-1, 480
1808.6988, GPIO-1, 496
1808.699, GPIO-1, 480
1808.711, GPIO-1, 496
1808.7112, GPIO-1, 480
1808.7276, GPIO-1, 496
1808.7278, GPIO-1, 480
1808.7304, GPIO-1, 496
1808.7306, GPIO-1, 480
1808.7356, GPIO-1, 496
1808.736, GPIO-1, 480
1808.756, GPIO-1, 496
1808.7562, GPIO-1, 480
1808.779, GPIO-1, 496
1808.7792, GPIO-1, 480
1808.7822, GPIO-1, 496
1808.7824, GPIO-1, 480
1808.7858, GPIO-1, 496
1808.786, GPIO-1, 480
1808.7942, GPIO-1, 496
1808.7944, GPIO-1, 480
1808.7978, GPIO-1, 496
1808.798, GPIO-1, 480
1808.8128, GPIO-1, 496
1808.813, GPIO-1, 480
1808.8242, GPIO-1, 496
1808.8244, GPIO-1, 480
1808.8358, GPIO-1, 496
1808.836, GPIO-1, 480
1808.8362, GPIO-1, 496
1808.8364, GPIO-1, 480
1808.8436, GPIO-1, 496
1808.8438, GPIO-1, 480
1808.8836, GPIO-1, 496
1808.8838, GPIO-1, 480
1808.8858, GPIO-1, 496
1808.886, GPIO-1, 480
1808.8922, GPIO-1, 496
1808.8924, GPIO-1, 480
1808.8974, GPIO-1, 496
1808.8976, GPIO-1, 480
1808.907, GPIO-1, 496
1808.9072, GPIO-1, 480
1808.9136, GPIO-1, 496
1808.9138, GPIO-1, 480
1808.9262, GPIO-1, 496
1808.9264, GPIO-1, 480
1808.9322, GPIO-1, 496
1808.9324, GPIO-1, 480
1808.9332, GPIO-1, 496
1808.9334, GPIO-1, 480
1808.9376, GPIO-1, 496
1808.9378, GPIO-1, 480
1808.9514, GPIO-1, 496
1808.9516, GPIO-1, 480
1808.9642, GPIO-1, 496
1808.9644, GPIO-1, 480
1808.9714, GPIO-1, 496
1808.9716, GPIO-1, 480
1808.972, GPIO-1, 496
1808.9722, GPIO-1, 480
1808.987, GPIO-1, 496
1808.9872, GPIO-1, 480
1808.99, GPIO-1, 496
1808.9902, GPIO-1, 480
1809.0048, GPIO-1, 496
1809.005, GPIO-1, 480
1809.0072, GPIO-1, 496
1809.0074, GPIO-1, 480
1809.0166, GPIO-1, 496
1809.0168, GPIO-1, 480
1809.025, GPIO-1, 496
1809.0252, GPIO-1, 480
1809.0258, GPIO-1, 496
1809.026, GPIO-1, 480
1809.0502, GPIO-1, 496
1809.0504, GPIO-1, 480
1809.0578, GPIO-1, 496
1809.058, GPIO-1, 480
1809.067, GPIO-1, 496
1809.0672, GPIO-1, 480
1809.0784, GPIO-1, 496
1809.0786, GPIO-1, 480
1809.083, GPIO-1, 496
1809.0832, GPIO-1, 480
1809.0884, GPIO-1, 496
1809.0886, GPIO-1, 480
1809.0936, GPIO-1, 496
1809.0938, GPIO-1, 480
1809.1016, GPIO-1, 496
1809.1018, GPIO-1, 480
1809.1052, GPIO-1, 496
1809.1054, GPIO-1, 480
1809.1056, GPIO-1, 496
1809.1058, GPIO-1, 480
1809.1096, GPIO-1, 496
1809.1098, GPIO-1, 480
1809.1394, GPIO-1, 496
1809.1396, GPIO-1, 480
1809.1548, GPIO-1, 496
1809.155, GPIO-1, 480
1809.1736, GPIO-1, 496
1809.1738, GPIO-1, 480
1809.229, GPIO-1, 496
1809.2292, GPIO-1, 480
1809.233, GPIO-1, 496
1809.2332, GPIO-1, 480
1809.2374, GPIO-1, 496
1809.2376, GPIO-1, 480
1809.2392, GPIO-1, 496
1809.2394, GPIO-1, 480
1809.2552, GPIO-1, 496
1809.2554, GPIO-1, 480
1809.2744, GPIO-1, 496
1809.2746, GPIO-1, 480
1809.2832, GPIO-1, 496
1809.2834, GPIO-1, 480
1809.2838, GPIO-1, 496
1809.284, GPIO-1, 480
1809.2848, GPIO-1, 496
1809.285, GPIO-1, 480
1809.288, GPIO-1, 496
1809.2882, GPIO-1, 480
1809.3178, GPIO-1, 496
1809.318, GPIO-1, 480
1809.3198, GPIO-1, 496
1809.32, GPIO-1, 480
1809.3204, GPIO-1, 496
1809.3206, GPIO-1, 480
1809.328, GPIO-1, 496
1809.3282, GPIO-1, 480
1809.3588, GPIO-1, 496
1809.359, GPIO-1, 480
1809.3704, GPIO-1, 496
1809.3706, GPIO-1, 480
1809.3712, GPIO-1, 496
1809.3714, GPIO-1, 480
1809.377, GPIO-1, 496
1809.3772, GPIO-1, 480
1809.3796, GPIO-1, 496
1809.3798, GPIO-1, 480
1809.3848, GPIO-1, 496
1809.385, GPIO-1, 480
1809.3898, GPIO-1, 496
1809.39, GPIO-1, 480
1809.4126, GPIO-1, 496
1809.4128, GPIO-1, 480
1809.4348, GPIO-1, 496
1809.435, GPIO-1, 480
1809.4486, GPIO-1, 496
1809.4488, GPIO-1, 480
1809.4614, GPIO-1, 496
1809.4616, GPIO-1, 480
1809.472, GPIO-1, 496
1809.4722, GPIO-1, 480
1809.504, GPIO-1, 496
1809.5042, GPIO-1, 480
1809.5098, GPIO-1, 496
1809.51, GPIO-1, 480
1809.5206, GPIO-1, 496
1809.5208, GPIO-1, 480
1809.5216, GPIO-1, 496
1809.5218, GPIO-1, 480
1809.5224, GPIO-1, 496
1809.5226, GPIO-1, 480
1809.5268, GPIO-1, 496
1809.527, GPIO-1, 480
1809.5582, GPIO-1, 496
1809.5584, GPIO-1, 480
1809.5596, GPIO-1, 496
1809.5598, GPIO-1, 480
1809.5732, GPIO-1, 496
1809.5734, GPIO-1, 480
1809.5764, GPIO-1, 496
1809.5766, GPIO-1, 480
1809.588, GPIO-1, 496
1809.5882, GPIO-1, 480
1809.5944, GPIO-1, 496
1809.5946, GPIO-1, 480
1809.5954, GPIO-1, 496
1809.5956, GPIO-1, 480
1809.6122, GPIO-1, 496
1809.6124, GPIO-1, 480
1809.6164, GPIO-1, 496
1809.6166, GPIO-1, 480
1809.6182, GPIO-1, 496
1809.6184, GPIO-1, 480
1809.6188, GPIO-1, 496
1809.619, GPIO-1, 480
1809.6242, GPIO-1, 496
1809.6244, GPIO-1, 480
1809.6352, GPIO-1, 496
1809.6354, GPIO-1, 480
1809.6492, GPIO-1, 496
1809.6494, GPIO-1, 480
1809.6604, GPIO-1, 496
1809.6606, GPIO-1, 480
1809.675, GPIO-1, 496
1809.6752, GPIO-1, 480
1809.679, GPIO-1, 496
1809.6792, GPIO-1, 480
1809.6874, GPIO-1, 496
1809.6876, GPIO-1, 480
1809.6964, GPIO-1, 496
1809.6966, GPIO-1, 480
1809.7028, GPIO-1, 496
1809.703, GPIO-1, 480
1809.7454, GPIO-1, 496
1809.7456, GPIO-1, 480
1809.7652, GPIO-1, 496
1809.7654, GPIO-1, 480
1809.7964, GPIO-1, 496
1809.7966, GPIO-1, 480
1809.7976, GPIO-1, 496
1809.7978, GPIO-1, 480
1809.8012, GPIO-1, 496
1809.8014, GPIO-1, 480
1809.803, GPIO-1, 496
1809.8032, GPIO-1, 480
1809.8184, GPIO-1, 496
1809.8186, GPIO-1, 480
1809.8254, GPIO-1, 496
1809.8256, GPIO-1, 480
1809.8508, GPIO-1, 496
1809.851, GPIO-1, 480
1809.8558, GPIO-1, 496
1809.856, GPIO-1, 480
1809.8756, GPIO-1, 496
1809.8758, GPIO-1, 480
1809.8896, GPIO-1, 496
1809.8898, GPIO-1, 480
1809.895, GPIO-1, 496
1809.8952, GPIO-1, 480
1809.9078, GPIO-1, 496
1809.908, GPIO-1, 480
1809.9082, GPIO-1, 496
1809.9084, GPIO-1, 480
1809.914, GPIO-1, 496
1809.9142, GPIO-1, 480
1809.9198, GPIO-1, 496
1809.92, GPIO-1, 480
1809.9212, GPIO-1, 496
1809.9214, GPIO-1, 480
1809.9282, GPIO-1, 496
1809.9284, GPIO-1, 480
1809.9458, GPIO-1, 496
1809.946, GPIO-1, 480
1809.9482, GPIO-1, 496
1809.9484, GPIO-1, 480
1809.9846, GPIO-1, 496
1809.9848, GPIO-1, 480
1810.0052, GPIO-1, 496
1810.0054, GPIO-1, 480
1810.0114, GPIO-1, 496
1810.0116, GPIO-1, 480
1810.0176, GPIO-1, 496
1810.0178, GPIO-1, 480
1810.0264, GPIO-1, 496
1810.0266, GPIO-1, 480
1810.0322, GPIO-1, 496
1810.0324, GPIO-1, 480
1810.0468, GPIO-1, 496
1810.047, GPIO-1, 480
1810.0482, GPIO-1, 496
1810.0484, GPIO-1, 480
1810.0538, GPIO-1, 496
1810.054, GPIO-1, 480
1810.0578, GPIO-1, 496
1810.058, GPIO-1, 480
1810.0582, GPIO-1, 496
1810.0584, GPIO-1, 480
1810.0608, GPIO-1, 496
1810.061, GPIO-1, 480
1810.0662, GPIO-1, 496
1810.0664, GPIO-1, 480
1810.0692, GPIO-1, 496
1810.0694, GPIO-1, 480
1810.0744, GPIO-1, 496
1810.0746, GPIO-1, 480
1810.0908, GPIO-1, 496
1810.091, GPIO-1, 480
1810.092, GPIO-1, 496
1810.0922, GPIO-1, 480
1810.0934, GPIO-1, 496
1810.0936, GPIO-1, 480
1810.0988, GPIO-1, 496
1810.099, GPIO-1, 480
1810.1102, GPIO-1, 496
1810.1104, GPIO-1, 480
1810.137, GPIO-1, 496
1810.1372, GPIO-1, 480
1810.1606, GPIO-1, 496
1810.1608, GPIO-1, 480
1810.1952, GPIO-1, 496
1810.1954, GPIO-1, 480
1810.2116, GPIO-1, 496
1810.2118, GPIO-1, 480
1810.2258, GPIO-1, 496
1810.226, GPIO-1, 480
1810.227, GPIO-1, 496
1810.2272, GPIO-1, 480
1810.2302, GPIO-1, 496
1810.2304, GPIO-1, 480
1810.239, GPIO-1, 496
1810.2392, GPIO-1, 480
1810.2476, GPIO-1, 496
1810.2478, GPIO-1, 480
1810.252, GPIO-1, 496
1810.2522, GPIO-1, 480
1810.264, GPIO-1, 496
1810.2642, GPIO-1, 480
1810.2786, GPIO-1, 496
1810.2788, GPIO-1, 480
1810.284, GPIO-1, 496
1810.2842, GPIO-1, 480
1810.2854, GPIO-1, 496
1810.2856, GPIO-1, 480
1810.2948, GPIO-1, 496
1810.295, GPIO-1, 480
1810.2958, GPIO-1, 496
1810.296, GPIO-1, 480
1810.3038, GPIO-1, 496
1810.304, GPIO-1, 480
1810.3156, GPIO-1, 496
1810.3158, GPIO-1, 480
1810.3202, GPIO-1, 496
1810.3204, GPIO-1, 480
1810.321, GPIO-1, 496
1810.3212, GPIO-1, 480
1810.3254, GPIO-1, 496
1810.3256, GPIO-1, 480
1810.3278, GPIO-1, 496
1810.328, GPIO-1, 480
1810.3644, GPIO-1, 496
1810.3646, GPIO-1, 480
1810.3974, GPIO-1, 496
1810.3976, GPIO-1, 480
1810.4042, GPIO-1, 496
1810.4044, GPIO-1, 480
1810.4174, GPIO-1, 496
1810.4176, GPIO-1, 480
1810.4178, GPIO-1, 496
1810.418, GPIO-1, 480
1810.4338, GPIO-1, 496
1810.434, GPIO-1, 480
1810.4346, GPIO-1, 496
1810.4348, GPIO-1, 480
1810.4356, GPIO-1, 496
1810.4358, GPIO-1, 480
1810.4404, GPIO-1, 496
1810.4406, GPIO-1, 480
1810.441, GPIO-1, 496
1810.4412, GPIO-1, 480
1810.4578, GPIO-1, 496
1810.458, GPIO-1, 480
1810.4942, GPIO-1, 496
1810.4944, GPIO-1, 480
1810.501, GPIO-1, 496
1810.5012, GPIO-1, 480
1810.5198, GPIO-1, 496
1810.52, GPIO-1, 480
1810.5268, GPIO-1, 496
1810.527, GPIO-1, 480
1810.5298, GPIO-1, 496
1810.53, GPIO-1, 480
1810.5328, GPIO-1, 496
1810.533, GPIO-1, 480
1810.5368, GPIO-1, 496
1810.537, GPIO-1, 480
1810.539, GPIO-1, 496
1810.5392, GPIO-1, 480
1810.5434, GPIO-1, 496
1810.5436, GPIO-1, 480
1810.5476, GPIO-1, 496
1810.5478, GPIO-1, 480
1810.561, GPIO-1, 496
1810.5612, GPIO-1, 480
1810.576, GPIO-1, 496
1810.5762, GPIO-1, 480
1810.597, GPIO-1, 496
1810.5972, GPIO-1, 480
1810.5976, GPIO-1, 496
1810.5978, GPIO-1, 480
1810.6026, GPIO-1, 496
1810.6028, GPIO-1, 480
1810.6386, GPIO-1, 496
1810.6388, GPIO-1, 480
1810.6452, GPIO-1, 496
1810.6454, GPIO-1, 480
1810.6558, GPIO-1, 496
1810.656, GPIO-1, 480
1810.6582, GPIO-1, 496
1810.6584, GPIO-1, 480
1810.6588, GPIO-1, 496
1810.659, GPIO-1, 480
1810.673, GPIO-1, 496
1810.6732, GPIO-1, 480
1810.6772, GPIO-1, 496
1810.6774, GPIO-1, 480
1810.6898, GPIO-1, 496
1810.69, GPIO-1, 480
1810.7078, GPIO-1, 496
1810.708, GPIO-1, 480
1810.712, GPIO-1, 496
1810.7122, GPIO-1, 480
1810.7216, GPIO-1, 496
1810.7218, GPIO-1, 480
1810.76, GPIO-1, 496
1810.7602, GPIO-1, 480
1810.7662, GPIO-1, 496
1810.7664, GPIO-1, 480
1810.7968, GPIO-1, 496
1810.797, GPIO-1, 480
1810.7982, GPIO-1, 496
1810.7984, GPIO-1, 480
1810.799, GPIO-1, 496
1810.7992, GPIO-1, 480
1810.8012, GPIO-1, 496
1810.8014, GPIO-1, 480
1810.8034, GPIO-1, 496
1810.8036, GPIO-1, 480
1810.8186, GPIO-1, 496
1810.8188, GPIO-1, 480
1810.8242, GPIO-1, 496
1810.8244, GPIO-1, 480
1810.825, GPIO-1, 496
1810.8252, GPIO-1, 480
1810.826, GPIO-1, 496
1810.8262, GPIO-1, 480
1810.8278, GPIO-1, 496
1810.828, GPIO-1, 480
1810.834, GPIO-1, 496
1810.8342, GPIO-1, 480
1810.8676, GPIO-1, 496
1810.8678, GPIO-1, 480
1810.8762, GPIO-1, 496
1810.8764, GPIO-1, 480
1810.888, GPIO-1, 496
1810.8882, GPIO-1, 480
1810.8886, GPIO-1, 496
1810.8888, GPIO-1, 480
1810.9146, GPIO-1, 496
1810.9148, GPIO-1, 480
1810.948, GPIO-1, 496
1810.9482, GPIO-1, 480
1810.9532, GPIO-1, 496
1810.9534, GPIO-1, 480
1810.954, GPIO-1, 496
1810.9542, GPIO-1, 480
1810.955, GPIO-1, 496
1810.9552, GPIO-1, 480
1810.9866, GPIO-1, 496
1810.9868, GPIO-1, 480
1811.0198, GPIO-1, 496
1811.02, GPIO-1, 480
1811.0278, GPIO-1, 496
1811.028, GPIO-1, 480
1811.0304, GPIO-1, 496
1811.0306, GPIO-1, 480
1811.0368, GPIO-1, 496
1811.037, GPIO-1, 480
1811.0534, GPIO-1, 496
1811.0536, GPIO-1, 480
1811.0714, GPIO-1, 496
1811.0718, GPIO-1, 480
1811.0746, GPIO-1, 496
1811.0748, GPIO-1, 480
1811.0848, GPIO-1, 496
1811.085, GPIO-1, 480
1811.099, GPIO-1, 496
1811.0992, GPIO-1, 480
1811.1294, GPIO-1, 496
1811.1296, GPIO-1, 480
1811.1454, GPIO-1, 496
1811.1456, GPIO-1, 480
1811.1714, GPIO-1, 496
1811.1716, GPIO-1, 480
1811.1746, GPIO-1, 496
1811.1748, GPIO-1, 480
1811.1812, GPIO-1, 496
1811.1814, GPIO-1, 480
1811.189, GPIO-1, 496
1811.1892, GPIO-1, 480
1811.1914, GPIO-1, 496
1811.1916, GPIO-1, 480
1811.194, GPIO-1, 496
1811.1942, GPIO-1, 480
1811.2, GPIO-1, 496
1811.2002, GPIO-1, 480
1811.209, GPIO-1, 496
1811.2092, GPIO-1, 480
1811.2152, GPIO-1, 496
1811.2154, GPIO-1, 480
1811.2184, GPIO-1, 496
1811.2186, GPIO-1, 480
1811.2204, GPIO-1, 496
1811.2206, GPIO-1, 480
1811.2276, GPIO-1, 496
1811.2278, GPIO-1, 480
1811.2412, GPIO-1, 496
1811.2414, GPIO-1, 480
1811.2694, GPIO-1, 496
1811.2696, GPIO-1, 480
1811.283, GPIO-1, 496
1811.2832, GPIO-1, 480
1811.3014, GPIO-1, 496
1811.3016, GPIO-1, 480
1811.324, GPIO-1, 496
1811.3242, GPIO-1, 480
1811.3244, GPIO-1, 496
1811.3246, GPIO-1, 480
1811.3286, GPIO-1, 496
1811.3288, GPIO-1, 480
1811.3302, GPIO-1, 496
1811.3304, GPIO-1, 480
1811.352, GPIO-1, 43376
1811.3522, GPIO-1, 49184
1811.3524, GPIO-1, 49216
1811.3526, GPIO-1, 49280
1811.3528, GPIO-1, 49152
1811.353, GPIO-1, 49200
1811.3532, GPIO-1, 49104
1811.3534, GPIO-1, 49280
1811.3536, GPIO-1, 49184
1811.3538, GPIO-1, 49120
1811.3542, GPIO-1, 49264
1811.3544, GPIO-1, 49216
1811.3546, GPIO-1, 49104
1811.3548, GPIO-1, 49280
1811.355, GPIO-1, 49248
1811.3552, GPIO-1, 49216
1811.3554, GPIO-1, 49248
1811.3556, GPIO-1, 49280
1811.3558, GPIO-1, 49216
1811.356, GPIO-1, 49104
1811.3562, GPIO-1, 49136
1811.3564, GPIO-1, 49168
1811.3566, GPIO-1, 49200
1811.3568, GPIO-1, 49264
1811.357, GPIO-1, 49152
1811.3572, GPIO-1, 49232
1811.3576, GPIO-1, 49280
1811.3578, GPIO-1, 49264
1811.358, GPIO-1, 49184
1811.3582, GPIO-1, 49248
1811.3584, GPIO-1, 49280
1811.3586, GPIO-1, 49184
1811.3588, GPIO-1, 49120
1811.359, GPIO-1, 49264
1811.3592, GPIO-1, 49280
1811.3594, GPIO-1, 49200
1811.3596, GPIO-1, 49232
1811.3598, GPIO-1, 49280
1811.36, GPIO-1, 49168
1811.3602, GPIO-1, 49216
1811.3604, GPIO-1, 49120
1811.3606, GPIO-1, 49280
1811.3608, GPIO-1, 49200
1811.361, GPIO-1, 49232
1811.3612, GPIO-1, 49280
1811.3614, GPIO-1, 49264
1811.3616, GPIO-1, 49200
1811.3618, GPIO-1, 49248
1811.362, GPIO-1, 49152
1811.3622, GPIO-1, 49200
1811.3624, GPIO-1, 49104
1811.3626, GPIO-1, 49264
1811.3628, GPIO-1, 49168
1811.363, GPIO-1, 49200
1811.3632, GPIO-1, 49232
1811.3634, GPIO-1, 49280
1811.3636, GPIO-1, 49184
1811.3638, GPIO-1, 49104
1811.364, GPIO-1, 49264
1811.3642, GPIO-1, 49152
1811.3644, GPIO-1, 49200
1811.3646, GPIO-1, 49104
1811.3648, GPIO-1, 49136
