Time (s), Cell Name, Value
87.729849, C098, 24.80969
89.828172, C098, 19.17614
93.125535, C098, 22.48815
101.918504, C098, 26.12647
1881.073539, C098, 8.392069
1884.770581, C098, 8.255716
1927.036762, C098, 10.87483
1930.334124, C098, 8.126461
77.937679, C099, 19.39359
146.183109, C099, 24.56997
1963.307741, C099, 7.504159
80.23584200000001, C100, 12.04978
111.410914, C100, 12.60631
1707.612331, C100, 8.943134
1860.090328, C100, 8.900824
1864.886491, C100, 10.42128
1866.685052, C100, 10.2326
1896.561147, C100, 9.501053
1800.438058, C102, 17.64649
1826.717031, C102, 15.60826
73.34135499999999, C103, 14.70404
77.537999, C103, 15.18696
129.496452, C103, 24.89308
134.092777, C103, 33.72819
269.584436, C103, 14.22472
1720.601937, C103, 9.051514
1721.501218, C103, 6.890524
1771.061563, C103, 17.0135
1771.461243, C103, 12.22519
1901.756989, C103, 10.94287
219.224704, C104, 12.53298
220.723506, C104, 14.48532
224.52047, C104, 13.18043
1702.416488, C104, 10.67699
1729.095142, C104, 11.74682
1765.86572, C104, 9.701199
1918.643478, C104, 9.66037
1919.642678, C104, 9.32209
27.378108, C105, 15.72574
209.732295, C105, 11.73546
212.530057, C105, 15.78427
1748.779392, C105, 9.268544
1774.958445, C105, 9.580265
87.92968999999999, C106, 10.8719
101.318983, C106, 71.29679
105.815388, C106, 11.65372
106.814589, C106, 68.01852
113.109555, C106, 60.84442
130.595573, C106, 10.44032
160.871364, C106, 12.56659
250.100016, C106, 11.3662
263.88899, C106, 23.86783
270.183957, C106, 72.10262
1875.577936, C106, 77.61204
71.842553, C107, 14.51568
171.163135, C107, 74.79903
173.361377, C107, 10.90669
173.661138, C107, 18.87139
175.85938, C107, 19.41689
178.057622, C107, 22.64508
180.755465, C107, 11.38939
185.95131, C107, 11.93929
228.817034, C107, 13.25071
244.10481, C107, 18.98011
1840.006398, C107, 10.15058
1907.052752, C107, 28.42315
1940.625889, C107, 26.72019
1942.42445, C107, 27.76706
1945.621892, C107, 8.661215
10.49161, C108, 8.568203
239.408565, C108, 57.01436
248.801055, C108, 35.48558
270.383797, C108, 37.99854
1933.431645, C108, 9.984787
1955.813737, C108, 21.72353
204.336609, C109, 38.79356
208.733094, C109, 31.04992
1726.49722, C109, 14.20096
1762.368519, C109, 38.5945
1840.306158, C109, 58.22779
23.081543, C110, 12.32489
55.355736, C110, 13.67662
131.394934, C110, 17.91489
161.271045, C110, 11.42157
166.26705, C110, 26.37772
177.458101, C110, 11.24851
218.225503, C110, 39.64872
221.822627, C110, 26.23521
225.11999, C110, 20.29185
229.016874, C110, 26.36402
233.912959, C110, 17.52835
239.708325, C110, 17.7887
1714.207054, C110, 20.0874
1720.502017, C110, 13.73353
1722.200658, C110, 7.876992
25.279785, C111, 7.038123
27.977628, C111, 8.433426
51.358932, C111, 8.178581
71.44287300000001, C111, 7.156711
83.233445, C111, 24.24207
98.820981, C111, 7.128748
157.474081, C111, 9.161595
158.773042, C111, 24.99984
210.631575, C111, 6.639311
212.130377, C111, 8.08276
