 
bodyparts,snout,snout,snout,mouth,mouth,mouth,paw_VL,paw_VL,paw_VL,paw_VR,paw_VR,paw_VR,middle,middle,middle,paw_HL,paw_HL,paw_HL,paw_HR,paw_HR,paw_HR,anus,anus,anus,tail_start,tail_start,tail_start,tail_middle,tail_middle,tail_middle,tail_end,tail_end,tail_end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
483,133.25189304351807,100.36160159111023,0.9998421669006348,142.70960140228271,96.01347851753235,0.99998939037323,154.87801027297974,81.51266837120056,0.999981164932251,189.39897096157074,89.67447853088379,0.9909766912460327,197.22196352481842,75.56040072441101,0.9987024068832397,227.32010054588318,54.03093353100121,0.9999493360519409,205.98255240917206,93.77445194125175,0.9999958276748657,229.93402755260468,73.14737939834595,0.999822199344635,237.9819140434265,72.11991477012634,0.9999196529388428,291.3434479832649,53.263591051101685,0.9988377690315247,330.9849623441696,69.94910120218992,0.9841572642326355
484,130.66813611984253,101.24553775787354,0.9986571073532104,137.77688074111938,97.14670924842358,0.9998458623886108,154.87801027297974,82.21119356155396,0.999947190284729,187.71062183380127,90.14886093139648,0.9697919487953186,194.46145296096802,75.9049620628357,0.9967923760414124,227.24934554100037,55.00010371208191,0.9999769926071167,205.77652168273926,93.7776231765747,0.999998927116394,224.4449734389782,74.56735038757324,0.9998993873596191,234.1306037902832,73.17351594567299,0.9997072815895081,287.9559286683798,55.730260133743286,0.999582827091217,327.5693757236004,69.94910120218992,0.9981617331504822
485,127.85115766525269,101.85170924663544,0.9993187189102173,137.61258363723755,97.76034528017044,0.9999785423278809,154.87801027297974,82.44717252254486,0.9999889135360718,185.68135690689087,91.92261600494385,0.9945893287658691,191.39180088043213,76.44197726249695,0.9989381432533264,226.6544337272644,55.01768856309354,0.9998767375946045,205.49979674816132,93.7776231765747,0.999996542930603,223.0422637462616,74.7008205652237,0.9997861981391907,232.31045937538147,73.54306328296661,0.9999147653579712,285.56855273246765,55.76977074146271,0.9991907477378845,325.7027008533478,70.12333345413208,0.9256855845451355
486,125.83783030509949,101.85170924663544,0.9990874528884888,134.50316524505615,97.76034528017044,0.9999462366104126,154.87801027297974,82.44717252254486,0.9999507665634155,180.785302400589,101.01800489425659,0.9912049174308777,188.45009756088257,79.2155214548111,0.996841549873352,216.99363411031663,58.2693777680397,0.9937273263931274,205.49979674816132,93.7776231765747,0.9998698234558105,221.35446953773499,74.7008205652237,0.9997819066047668,230.52066230773926,73.54306328296661,0.9999386072158813,281.94354379177094,55.948009729385376,0.9995580315589905,322.3621754646301,70.12333345413208,0.9947558641433716
487,124.34608292579651,102.72249507904053,0.998816967010498,132.65437531471252,97.76034528017044,0.9999576807022095,154.3942346572876,82.44717252254486,0.999876856803894,174.48527938127518,104.82356104254723,0.9995026588439941,188.36469626426697,79.8843799829483,0.9974889755249023,211.1855661869049,60.13284945487976,0.9999544620513916,205.49979674816132,93.7776231765747,0.9999521970748901,218.86983585357666,74.7008205652237,0.9993546605110168,228.0087606906891,73.17351594567299,0.999906063079834,280.2308167219162,55.948009729385376,0.9995672106742859,321.3036379814148,68.75599336624146,0.9777102470397949
488,122.18091750144958,102.714031457901,0.9997255206108093,130.77632999420166,97.98775899410248,0.9999638795852661,155.06564927101135,82.50456488132477,0.9999337196350098,162.21506118774414,106.02993679046631,0.9980918765068054,187.13959789276123,80.07120370864868,0.9976838827133179,204.953080534935,60.44513463973999,0.9999692440032959,205.77652168273926,93.5155827999115,0.9998553991317749,216.72568559646606,72.99003486242145,0.9996316432952881,225.2141342163086,70.71644020080566,0.999704897403717,277.3522479534149,55.730260133743286,0.9992451667785645,317.96386739239097,68.1858332157135,0.9890079498291016
489,121.28844356536865,103.32360088825226,0.9978950023651123,129.71032643318176,98.79999613761902,0.9999192953109741,154.3942346572876,82.50456488132477,0.999914288520813,156.38795560598373,107.85288953781128,0.9985802173614502,184.20228385925293,80.07120370864868,0.9992589354515076,200.2855305671692,60.44513463973999,0.9999741315841675,205.4121676683426,93.5155827999115,0.9999619722366333,213.66896438598633,72.99003486242145,0.9995651841163635,222.3076000213623,70.71644020080566,0.9994773268699646,273.72442281246185,55.24488949775696,0.9993211030960083,315.53601974248886,68.0806051492691,0.8932075500488281
490,119.4510543346405,103.32360088825226,0.9988073110580444,127.58123517036438,97.98775899410248,0.9999454021453857,155.06564927101135,82.50456488132477,0.9999476671218872,152.43237614631653,108.300541639328,0.9984188079833984,182.7260856628418,81.98116493225098,0.9993403553962708,196.2858510017395,63.42098557949066,0.999998927116394,205.96233369410038,93.11399459838867,0.9999748468399048,213.42586541175842,72.99003486242145,0.999357283115387,222.28658819198608,70.71644020080566,0.9997039437294006,273.5690321922302,54.34212517738342,0.9994521737098694,314.4416558742523,65.53782045841217,0.9802298545837402
491,114.45437431335449,103.68826901912689,0.9809786081314087,124.70974177122116,98.79999613761902,0.9953364729881287,153.8218126296997,82.52421069145203,0.9999076128005981,144.0912967324257,108.96922874450684,0.9993365406990051,179.22959685325623,81.98629546165466,0.9996076226234436,189.81235873699188,65.15500950813293,0.9999977350234985,205.95442008972168,93.5155827999115,0.999993085861206,211.67515203356743,75.10612058639526,0.9997673630714417,219.84650622308254,71.95486056804657,0.9996730089187622,271.50337195396423,54.265212535858154,0.999484658241272,311.588436126709,65.53782045841217,0.9705074429512024
492,113.3672468662262,103.68826901912689,0.9994999170303345,123.04690456390381,98.7745680809021,0.9998546838760376,153.89105808734894,82.52421069145203,0.9999755620956421,143.80356860160828,109.53041052818298,0.9990953207015991,178.56288766860962,82.19251823425293,0.9984799027442932,188.77061653137207,65.9287440776825,0.9999992847442627,205.95442008972168,93.48336601257324,0.9999943971633911,209.2811743915081,75.40539288520813,0.9997653365135193,218.7469081878662,73.31851708889008,0.999950647354126,271.03746926784515,54.265212535858154,0.998184859752655,311.30265712738037,65.46973064541817,0.9731644988059998
493,110.08585977554321,104.12912999093533,0.9989467263221741,121.17875027656555,99.32352137565613,0.9994361996650696,153.89105808734894,82.52421069145203,0.999941349029541,136.2637493610382,109.84548926353455,0.9996525049209595,175.86323022842407,82.28578472137451,0.9982122182846069,184.4318642616272,67.31482005119324,0.9999982118606567,204.89621496200562,94.15433657169342,0.9999924898147583,208.38992071151733,75.40539288520813,0.9998146891593933,216.77578616142273,73.45713603496552,0.9999444484710693,270.0704221725464,54.265212535858154,0.998971700668335,309.94499683380127,65.53782045841217,0.9862077236175537
494,107.86121416091919,103.68826901912689,0.9978049397468567,119.14394640922546,99.22890067100525,0.9993502497673035,153.89105808734894,82.52421069145203,0.9999810457229614,132.35598134994507,109.84548926353455,0.9997207522392273,172.73723149299622,82.49085330963135,0.9977259039878845,181.16479229927063,67.42197751998901,0.9999984502792358,204.89621496200562,93.60995197296143,0.9999799728393555,206.50336813926697,76.38583159446716,0.9997698664665222,214.56641733646393,73.80124308168888,0.9999638795852661,266.2471652030945,54.64288401603699,0.9986473917961121,306.53534150123596,65.6338279247284,0.9933606386184692
495,104.44420385360718,104.12912999093533,0.997848629951477,114.79312825202942,99.32352137565613,0.9993244409561157,153.8218126296997,82.51135730743408,0.9999603033065796,128.8066906929016,111.20873308181763,0.998731791973114,166.94748425483704,82.52101892232895,0.9980469942092896,175.3784327507019,68.46458911895752,0.9999934434890747,203.888885140419,94.15433657169342,0.9999784231185913,203.09474682807922,76.4537467956543,0.9997240900993347,211.54490888118744,74.12055325508118,0.9999644756317139,264.4280970096588,56.67433708906174,0.9976413249969482,304.54977440834045,65.99152648448944,0.9815962910652161
496,101.96641445159912,103.66131329536438,0.9991552829742432,114.66769337654114,99.36655473709106,0.9998193383216858,153.89105808734894,81.78749811649323,0.999911904335022,125.69097661972046,111.20873308181763,0.9991123080253601,166.90345644950867,84.87110090255737,0.9984330534934998,172.68803787231445,68.52770614624023,0.9999963045120239,203.7576583623886,94.15433657169342,0.999934196472168,200.53041875362396,76.4537467956543,0.9995906949043274,209.8883965164423,74.12055325508118,0.9999250173568726,261.9392921924591,57.22700226306915,0.9984983205795288,301.7565002441406,67.04107308387756,0.9796274900436401
497,98.18520450592041,103.36994004249573,0.9979938268661499,110.93048095703125,100.07056576013565,0.9995338916778564,153.59204816818237,81.78749811649323,0.9999420642852783,119.8823110461235,111.47072279453278,0.9992685914039612,161.44257879257202,87.54908037185669,0.9993451237678528,163.6623294353485,70.33082747459412,0.9999688863754272,203.24847024679184,94.15433657169342,0.999966025352478,195.06712532043457,78.28049492835999,0.9990272521972656,205.3046097755432,74.12055325508118,0.9999141693115234,260.42110228538513,59.19319961965084,0.998608410358429,299.58493304252625,68.4016597867012,0.9597735404968262
498,98.04442727565765,103.36994004249573,0.9997574687004089,109.76277089118958,100.64567285776138,0.9999159574508667,153.58777952194214,82.5570582151413,0.9999938011169434,119.8823110461235,111.20873308181763,0.9995520710945129,158.32701110839844,87.65454626083374,0.9969756603240967,163.57294276356697,71.93226265907288,0.9999313354492188,202.53006410598755,95.02896642684937,0.9999704360961914,194.8196063041687,78.44165587425232,0.9987830519676208,205.03506577014923,75.06899594515562,0.9997351765632629,259.62689208984375,59.39996576309204,0.9984117746353149,298.6539115905762,70.12264549732208,0.9868135452270508
499,92.95097637176514,104.51193523406982,0.9992300271987915,103.25885820388794,101.41691410541534,0.9997614026069641,152.09489965438843,82.75195860862732,0.9997065663337708,119.8823110461235,111.12583041191101,0.9989385008811951,154.00522911548615,90.7326135635376,0.9927887320518494,158.0541181564331,74.23229122161865,0.9999096393585205,201.77514696121216,95.02896642684937,0.9999557733535767,190.94600367546082,78.55823814868927,0.9994982481002808,200.2302122116089,75.38710832595825,0.9997729659080505,252.1141759455204,59.62285923957825,0.997139573097229,293.22035002708435,70.12264549732208,0.9794823527336121
500,90.18043756484985,104.51193523406982,0.9998142123222351,102.70463472604752,101.41691410541534,0.9999703168869019,149.87598230689764,84.73179858922958,0.9999676942825317,120.39422625303268,110.71294248104095,0.9992049336433411,153.7192416191101,90.88794040679932,0.9939210414886475,157.3609266281128,74.35667610168457,0.999983549118042,201.1131808757782,95.02896642684937,0.9998354911804199,188.7568221092224,80.49962186813354,0.9995843768119812,199.42831707000732,76.81508265435696,0.9998906850814819,252.00036823749542,59.62285923957825,0.9987078905105591,292.14429461956024,69.45700919628143,0.9862666130065918
501,87.22540044784546,104.79052352905273,0.9994833469390869,97.340651512146,102.33861410617828,0.9999213218688965,143.2695872783661,84.95861542597413,0.999605119228363,120.40213966369629,110.25528347492218,0.9972383975982666,152.8075909614563,91.00744581222534,0.9961763620376587,157.30709826946259,74.35667610168457,0.9999922513961792,200.2966034412384,95.70346975326538,0.9997077584266663,188.69632840156555,81.07592105865479,0.999727189540863,197.39972388744354,77.17153508961201,0.9999343156814575,245.81172597408295,59.62285923957825,0.9970525503158569,289.02409648895264,69.41856509447098,0.8985811471939087
502,85.03123545646667,105.5485348701477,0.9984880685806274,95.55845391750336,102.4936032295227,0.9998667240142822,135.1436858177185,85.38856890797615,0.9994627833366394,120.40213966369629,110.11320173740387,0.9980736970901489,151.34923684597015,91.44698715209961,0.9953809976577759,157.30709826946259,74.35667610168457,0.9999969005584717,197.27466821670532,97.78879642486572,0.9990813732147217,187.0948302745819,81.31016302108765,0.9996176958084106,194.67554104328156,77.90571999549866,0.9998757839202881,244.40383386611938,59.62285923957825,0.9954760670661926,283.8758211135864,69.41856509447098,0.4241415858268738
503,83.63183236122131,107.61145976185799,0.9987896084785461,92.93781614303589,104.78319931030273,0.9998007416725159,120.01630127429962,89.09501934051514,0.9999227523803711,120.40213966369629,110.11320173740387,0.9990585446357727,148.58100175857544,91.4778470993042,0.9987962245941162,157.30709826946259,74.32876968383789,0.9999972581863403,186.01900959014893,100.75201094150543,0.999177873134613,183.44477993249893,82.4275848865509,0.9999287128448486,192.37371921539307,80.2304630279541,0.9999390840530396,241.80694442987442,59.62285923957825,0.9974573254585266,282.91474294662476,69.41856509447098,0.9266242384910583
504,80.29226350784302,110.38379907608032,0.96587735414505,88.70154428482056,105.28091621398926,0.9978811144828796,112.96405506134033,90.8311276435852,0.9997138381004333,120.63950318098068,110.11320173740387,0.9984636306762695,147.48863172531128,93.01975512504578,0.9985369443893433,157.25732707977295,74.32876968383789,0.9999984502792358,181.31699967384338,101.25392898917198,0.9998250603675842,180.52861434221268,83.31444764137268,0.9999397993087769,188.5993277132511,81.19697141647339,0.9999493360519409,239.68865847587585,60.32665914297104,0.9994065761566162,279.9589776992798,69.41856509447098,0.9952758550643921
505,78.43078327178955,110.38379907608032,0.9995518326759338,87.03848028182983,105.28091621398926,0.9999322891235352,102.7347457408905,91.17773151397705,0.9999395608901978,120.9750382900238,110.71675157546997,0.9997120499610901,145.22161012887955,93.06626965850592,0.9981399774551392,157.25732707977295,74.32876968383789,0.9999979734420776,175.59006667137146,103.32787990570068,0.9999384880065918,178.86118870973587,85.47488331794739,0.9999290704727173,187.11282896995544,81.94003006443381,0.9999597072601318,237.66140222549438,62.976792097091675,0.9986005425453186,277.75330716371536,72.39789772033691,0.9850509166717529
506,75.42490196228027,110.38379907608032,0.999586284160614,85.13475012779236,105.28091621398926,0.9999271631240845,97.56995439529419,94.22171211242676,0.9991950392723083,120.9750382900238,110.71675157546997,0.999874472618103,142.59522664546967,93.37594652175903,0.9983139038085938,157.25732707977295,74.38219547271729,0.9999957084655762,169.1460874080658,103.63617739081383,0.9999938011169434,177.08906817436218,85.47488331794739,0.9999388456344604,184.99741917848587,82.48794364929199,0.9999107122421265,237.5312184691429,63.913108110427856,0.9984521865844727,277.15289878845215,76.43029952049255,0.9919430017471313
507,74.21815180778503,110.3951963186264,0.9999517202377319,85.10059221833944,105.28091621398926,0.9999587535858154,97.14693570137024,95.0647092461586,0.9986966252326965,120.9750382900238,111.34311878681183,0.9984833598136902,142.1828202009201,93.37594652175903,0.9997574687004089,157.25732707977295,74.8955921381712,0.9999983310699463,168.252299785614,103.68070840835571,0.9999911785125732,175.78572702407837,85.48233079910278,0.9998499155044556,184.6212568283081,82.71185171604156,0.9997087121009827,236.73474922776222,64.75162786245346,0.9989148378372192,275.3587566614151,79.38879758119583,0.9882918000221252
508,72.54755640029907,109.39923670887947,0.9999182224273682,83.56054133176804,104.08413314819336,0.9999514818191528,95.73783540725708,95.68853831291199,0.9985588192939758,120.63950318098068,110.77447021007538,0.999016284942627,141.90702164173126,93.37594652175903,0.9995834231376648,157.25732707977295,74.8955921381712,0.9999978542327881,166.29533696174622,103.68070840835571,0.9999953508377075,174.9617772102356,85.80937623977661,0.9998201727867126,183.73061227798462,83.05228567123413,0.9996567964553833,236.42256340384483,65.51835036277771,0.9984800219535828,275.06186348199844,80.72882783412933,0.99261474609375
509,67.4133825302124,108.4702333509922,0.9998589754104614,77.68786478042603,104.08413314819336,0.9999397993087769,92.89697253704071,95.75217199325562,0.9971153736114502,119.10158920288086,110.71675157546997,0.9996079802513123,136.101123213768,92.97451341152191,0.9997259974479675,154.7682453095913,74.8955921381712,0.9999980926513672,157.76398611068726,105.56690967082977,0.9999898672103882,169.91331300139427,87.42733955383301,0.9998704195022583,178.7399417757988,85.52865219116211,0.9997615218162537,232.69962203502655,65.51835036277771,0.998623251914978,270.0847980976105,81.93804669380188,0.9928629994392395
510,65.70552492141724,109.39923670887947,0.9999792575836182,77.62911176681519,104.38814377784729,0.9999804496765137,91.74875938892365,96.24079990386963,0.9999314546585083,118.17867922782898,110.77447021007538,0.9996511936187744,134.71225094795227,92.63539028167725,0.9999005794525146,154.71949809789658,74.44607615470886,0.9999978542327881,151.92011499404907,109.39974576234818,0.9999933242797852,166.47848892211914,87.5688943862915,0.9996857643127441,175.69080305099487,85.87835240364075,0.9995253086090088,229.39800095558167,66.81721138954163,0.9971418976783752,268.48216009140015,82.33599382638931,0.9714274406433105
511,65.10241568088531,110.29808449745178,0.999902606010437,76.86676253378391,105.32494342327118,0.999903678894043,91.735720038414,96.24079990386963,0.999502420425415,117.7664538025856,110.77447021007538,0.9987988471984863,134.6988706588745,92.62014409899712,0.9997090697288513,153.3342204093933,74.44607615470886,0.9999991655349731,150.81427764892578,110.41267251968384,0.999970555305481,166.2542109489441,87.67332601547241,0.9997908473014832,175.49592971801758,86.4378992319107,0.999360978603363,229.12472002208233,67.02422430925071,0.9980787038803101,268.1131228208542,82.33599382638931,0.9845414161682129
512,61.994590282440186,109.39923670887947,0.999946117401123,73.33735764026642,104.96842575073242,0.999988317489624,91.07744216918945,96.24079990386963,0.9999115467071533,117.164311170578,110.13856172561646,0.99946528673172,131.73500168323517,92.53838992118835,0.9997921586036682,153.3342204093933,74.44607615470886,0.9999994039535522,140.62875270843506,112.1035578250885,0.9997639060020447,162.85344523191452,90.03638291358948,0.999925971031189,171.70690661668777,90.11220443248749,0.9998912811279297,226.36217385530472,67.02422430925071,0.9976605176925659,265.574667096138,81.93804669380188,0.9786438345909119
513,61.726239800453186,110.29808449745178,0.9999760389328003,72.95342409610748,105.32494342327118,0.9999798536300659,90.9143260344863,97.18320608139038,0.9997206330299377,115.134441614151,109.63781762123108,0.9994572997093201,130.7100386619568,92.53838992118835,0.9998080134391785,153.22376108169556,74.47332978248596,0.9999990463256836,139.54507780075073,112.60086607933044,0.9999583959579468,160.81340742111206,91.31678652763367,0.99996018409729,170.84301805496216,91.74565005302429,0.999842643737793,222.8400526046753,67.80544340610504,0.9978087544441223,264.674436211586,80.84796035289764,0.9184028506278992
514,59.47799873352051,110.33165407180786,0.9999781847000122,72.11239409446716,105.4248480796814,0.9999810457229614,90.9143260344863,97.23822051286697,0.9999028444290161,115.134441614151,109.24131560325623,0.999723494052887,129.01541233062744,92.63539028167725,0.9998595714569092,153.22376108169556,74.47332978248596,0.9999978542327881,137.67174696922302,112.60086607933044,0.9999949932098389,158.09124314785004,92.19999957084656,0.9999768733978271,166.97369369864464,92.66622424125671,0.9999332427978516,217.80751848220825,70.28899502754211,0.998422384262085,263.30260983109474,80.84796035289764,0.9279115200042725
515,59.17925000190735,110.46703708171844,0.9998564720153809,70.3279789686203,106.7077619433403,0.9999185800552368,90.1684947013855,97.41744220256805,0.9999374151229858,114.25706458091736,108.92900085449219,0.9972578883171082,125.91535025835037,93.34243392944336,0.9982091188430786,153.22376108169556,74.47332978248596,0.9999825954437256,137.23693895339966,112.34497964382172,0.9999687671661377,157.5877194404602,92.9180582985282,0.9998987913131714,166.96707117557526,92.66659092903137,0.999691367149353,217.73504638671875,72.60659033060074,0.9959706664085388,262.28396785259247,80.84796035289764,0.4238330125808716
516,59.09632050991058,111.51495376229286,0.9989966750144958,69.34353360533714,107.46644353866577,0.9995513558387756,90.1684947013855,97.41744220256805,0.9999313354492188,114.25706458091736,108.92900085449219,0.99298095703125,125.61761075258255,94.68477010726929,0.9970414042472839,153.1760287284851,74.47332978248596,0.999963641166687,137.0697910785675,112.34497964382172,0.9999340772628784,156.9224688783288,93.18794989585876,0.9996374845504761,165.59891241788864,92.66659092903137,0.9998154044151306,216.94597387313843,73.8585914671421,0.9961687922477722,261.7914443016052,83.37529563903809,0.5683833956718445
517,56.86983680725098,111.93621158599854,0.9976698756217957,66.95581912994385,108.57922399044037,0.9995110034942627,90.1684947013855,97.23822051286697,0.9999083280563354,113.33948469161987,109.16969347000122,0.995989978313446,123.32528281211853,94.99368906021118,0.9983875751495361,152.52442574501038,74.685153901577,0.9999874830245972,137.23693895339966,112.34497964382172,0.9999605417251587,154.35365509986877,93.18794989585876,0.999523401260376,163.57076239585876,92.66622424125671,0.9998537302017212,216.94597387313843,74.82680237293243,0.997090220451355,260.2525181174278,83.95684432983398,0.8680183291435242
518,53.588900327682495,112.00820136070251,0.9915177226066589,62.526137709617615,108.82297134399414,0.9986452460289001,91.34641718864441,97.23822051286697,0.9998698234558105,104.50133657455444,109.16969347000122,0.25385260581970215,123.32134342193604,95.64748620986938,0.9978895783424377,150.68966054916382,74.685153901577,0.9999709129333496,137.23693895339966,112.34497964382172,0.9998205304145813,153.30255126953125,93.18794989585876,0.999380350112915,162.37382411956787,92.61023986339569,0.9998975992202759,216.94597387313843,75.38030976057053,0.9935903549194336,260.0548515319824,84.90738987922668,0.8953354358673096
519,53.5282039642334,112.20346486568451,0.9952225089073181,62.12586212158203,109.03696990013123,0.998247504234314,90.81073272228241,96.9791886806488,0.999942421913147,91.02614426612854,119.99067115783691,0.884993851184845,120.63897621631622,96.11490631103516,0.9962788224220276,149.9210604429245,74.85263681411743,0.9999299049377441,137.04160332679749,112.34497964382172,0.9998730421066284,152.66805267333984,93.29393434524536,0.9997498393058777,161.59492671489716,92.61023986339569,0.9997352957725525,215.30353784561157,75.6204803287983,0.9960200190544128,258.34586760401726,85.31947097182274,0.979324996471405
520,49.95064973831177,112.00820136070251,0.9995110034942627,59.46380829811096,109.03696990013123,0.999261200428009,91.34641718864441,96.9791886806488,0.999915361404419,85.10645961761475,119.99067115783691,0.9877881407737732,118.94019412994385,96.96473026275635,0.998170018196106,140.62540483474731,78.24996972084045,0.9999967813491821,137.04160332679749,111.72987937927246,0.9999340772628784,149.95935487747192,93.29913821816444,0.9991618394851685,159.2637585401535,92.52843391895294,0.9999138116836548,213.23990941047668,75.6204803287983,0.9978118538856506,256.85083734989166,85.31947097182274,0.9853061437606812
521,46.77286660671234,111.97987174987793,0.9998598098754883,57.61916363239288,108.59450560808182,0.9997579455375671,93.02450609207153,96.65756511688232,0.9999756813049316,85.10645961761475,119.99067115783691,0.9950398802757263,118.68667003512383,97.65172052383423,0.9981456995010376,136.33344769477844,79.87479019165039,0.999994158744812,138.44131660461426,111.72987937927246,0.9999498128890991,149.20778465270996,93.63882458209991,0.9993494153022766,158.58497381210327,92.53766822814941,0.9997207522392273,213.23990941047668,75.38030976057053,0.9929153919219971,256.6362894773483,84.90738987922668,0.933016300201416
522,46.514259338378906,112.00820136070251,0.9981854557991028,56.671998381614685,108.59450560808182,0.9986441731452942,92.22895765304565,97.2353003025055,0.9998039603233337,81.0691202878952,119.99067115783691,0.9950207471847534,118.12766695022583,98.3561862707138,0.9994283318519592,131.78148746490479,80.69228625297546,0.9999727010726929,138.9061267375946,111.94158148765564,0.9999538660049438,149.0563188791275,93.79572820663452,0.9997939467430115,158.10694950819016,92.61023986339569,0.9988490343093872,211.0130033493042,74.44913524389267,0.9958913326263428,255.60677453875542,83.28029409050941,0.8833160400390625
523,45.93996524810791,111.97987174987793,0.9988932013511658,56.20373998582363,108.52097272872925,0.9983685612678528,93.02450609207153,96.95836424827576,0.999832272529602,80.58953458070755,118.98319435119629,0.9930324554443359,117.82541584968567,98.8350715637207,0.9994556307792664,127.10596531629562,82.89043927192688,0.9999932050704956,139.10625410079956,111.94158148765564,0.9999622106552124,147.72531175613403,93.89597511291504,0.9998971223831177,156.7347490787506,92.53766822814941,0.9995788931846619,210.72473642230034,73.54467058181763,0.9981327652931213,255.37829542160034,82.935546875,0.9909447431564331
524,43.37483096122742,111.97987174987793,0.9998986721038818,54.58802282810211,108.52097272872925,0.9998569488525391,93.02450609207153,97.2353003025055,0.99988853931427,76.77611327171326,118.98319435119629,0.9972249269485474,112.77109241485596,98.96672999858856,0.999090313911438,119.86105823516846,83.18570040166378,0.9999994039535522,139.10625410079956,112.54056358337402,0.9999872446060181,146.23091173171997,93.89597511291504,0.9997115731239319,156.26708507537842,92.53766822814941,0.9997231364250183,209.73024654388428,73.3649251461029,0.9970858693122864,253.1890468597412,82.30647107958794,0.3355843722820282
525,43.27083367109299,112.85307765007019,0.9997250437736511,54.58802282810211,108.19820326566696,0.9997400641441345,93.27681985497475,97.28403609991074,0.9999345541000366,74.07509899139404,118.98319435119629,0.9980825185775757,112.76747143268585,99.18377935886383,0.99883633852005,118.48365795612335,83.23669831454754,0.9999979734420776,138.9061267375946,113.64973330497742,0.9999170303344727,145.67371797561646,94.08865141868591,0.9998936653137207,156.11267066001892,93.20050525665283,0.9996192455291748,207.63832008838654,72.79587388038635,0.9945384860038757,250.61295557022095,81.7460069656372,0.8376652598381042
526,43.27083367109299,113.54145979881287,0.9999712705612183,54.58802282810211,108.19820326566696,0.9999449253082275,92.22895765304565,97.51183626055717,0.9999536275863647,72.96709680557251,117.42254161834717,0.9996204376220703,108.28084772825241,99.18377935886383,0.9988068342208862,113.15138673782349,83.28534460067749,0.9999971389770508,137.7659091949463,113.64973330497742,0.9999899864196777,141.67895317077637,94.08865141868591,0.9998352527618408,152.79025530815125,93.20050525665283,0.9998161196708679,204.02526330947876,72.79587388038635,0.9939733147621155,248.97850966453552,81.21265572309494,0.7810966968536377
527,43.27083367109299,113.54145979881287,0.9999511241912842,54.72037696838379,108.19820326566696,0.9998557567596436,92.59244120121002,97.28403609991074,0.9999687671661377,72.96709680557251,115.96504974365234,0.9971432089805603,108.28084772825241,98.96672999858856,0.9993016719818115,113.15138673782349,83.28534460067749,0.999998927116394,137.7659091949463,113.05398845672607,0.9999700784683228,141.67895317077637,94.11493062973022,0.9997257590293884,151.6457118988037,92.8748106956482,0.999715268611908,203.68398189544678,72.73599946498871,0.9963124394416809,247.45092964172363,81.1102933883667,0.9775451421737671
528,44.10105895996094,113.54145979881287,0.9994476437568665,55.33245825767517,108.66891098022461,0.9996535778045654,91.78881597518921,97.51183626055717,0.9998795986175537,72.41836953163147,115.90209543704987,0.9915379285812378,108.21894557774067,98.96672999858856,0.9968681931495667,112.20659303665161,83.28534460067749,0.9999949932098389,136.79704666137695,113.05398845672607,0.9999822378158569,141.02586030960083,94.08865141868591,0.9997372031211853,151.55614709854126,92.8748106956482,0.9999265670776367,199.67679643630981,72.73599946498871,0.9985998272895813,244.4625699520111,80.81639218330383,0.28851208090782166
529,44.10105895996094,112.12016606330872,0.9994953870773315,55.33245825767517,107.94102239608765,0.9993096590042114,92.37689006328583,97.51183626055717,0.9999121427536011,72.89217925071716,115.35889053344727,0.991722047328949,108.21894557774067,98.41165938973427,0.9979833364486694,113.15138673782349,82.90739238262177,0.9999978542327881,137.7659091949463,112.97186982631683,0.9999727010726929,141.02586030960083,94.08865141868591,0.9996898174285889,150.91485232114792,92.5535900592804,0.9998871088027954,199.48347759246826,72.73599946498871,0.9986886382102966,243.5178256034851,80.81639218330383,0.45005276799201965
530,44.10105895996094,111.40142583847046,0.998933732509613,54.72037696838379,106.90068930387497,0.9981762170791626,91.78881597518921,97.5556052327156,0.9998937845230103,72.41836953163147,115.35889053344727,0.998106837272644,108.13207526504993,97.98906660079956,0.9982596039772034,114.05887472629547,82.79951161146164,0.9999947547912598,136.98618340492249,112.97186982631683,0.9999830722808838,140.56399714946747,94.14184999465942,0.9997872710227966,150.91485232114792,92.5535900592804,0.9999198913574219,199.23293936252594,72.89976930618286,0.9991825222969055,243.3690692782402,80.81639218330383,0.8802182674407959
531,42.447744607925415,110.91171312332153,0.9985693693161011,52.24882102012634,106.81120836734772,0.9986985921859741,91.78881597518921,97.7971910238266,0.9999135732650757,72.89217925071716,115.3672205209732,0.9886661767959595,108.13207526504993,97.98906660079956,0.9981359243392944,114.05887472629547,82.64090931415558,0.9999985694885254,137.21772360801697,113.05398845672607,0.9999719858169556,140.6067329645157,94.23955249786377,0.9997420907020569,150.91485232114792,92.5535900592804,0.9999094009399414,199.48347759246826,73.45298159122467,0.9986335635185242,243.5178256034851,81.89650034159422,0.6439539790153503
