Time,Fluo,Isos,IO2,IO3,Distances
69.3,0.1619891232669023,0.15095236685881022,1,0,1.1976997066821435
69.31,0.16192191796178665,0.1509739734929846,0,0,
69.32,0.16188393714453927,0.15106391076494236,0,0,
69.33,0.16188226213134224,0.151186828765477,0,0,
69.34,0.16192159966704098,0.15126465058329017,0,0,
69.35,0.16201358624247086,0.15131698129841895,0,0,
69.36,0.1621370386411057,0.151332948911406,0,0,
69.37,0.1622419898986452,0.15129399753466494,0,0,
69.38,0.1622999340250448,0.1512771194957278,0,0,
69.39,0.16231072701330831,0.15128760999632815,0,0,
