,Isos,Fluo
7.8,0.12029650139452573,0.13707068179408669
7.9,0.120202384915521,0.13699499573729546
8.0,0.12034018527514634,0.13693277292886957
8.1,0.11997977091934058,0.13665718233583862
8.2,0.11987691712414626,0.1364558695562459
8.3,0.11983595528704326,0.13642972941080206
8.4,0.11953717760675882,0.13625768822581233
8.5,0.11934195703440797,0.135990158373695
8.6,0.11908450423940908,0.13584491218514314
8.7,0.1189983229795332,0.13569402406787137
8.8,0.11926563720673888,0.13586515931299376
8.9,0.11937311819537891,0.1360230479563333
9.0,0.11961751897135205,0.13599640783242256
9.1,0.11954067409907702,0.13626418118705677
9.2,0.11963330951123738,0.13628376586008084
9.3,0.1199261905638117,0.1363557649256796
9.4,0.11998596028022515,0.136546192435709
9.5,0.1199943899347066,0.13664946424490007
9.6,0.1199561624819639,0.13660684570510065
9.7,0.11991363264159616,0.13638376265926516
9.8,0.11951120219982916,0.1361303885520543
9.9,0.11952109865481635,0.13593794725000422
10.0,0.1191931940431503,0.13580872297894198
10.1,0.11910312262979454,0.1356868039694758
10.2,0.11879832490845048,0.13543019615350022
10.3,0.11917743451810699,0.13576865883969538
10.4,0.11927050858895628,0.13596809845489574
10.5,0.11929652909065774,0.13578966566470813
10.6,0.11947371749251447,0.1360914358057915
10.7,0.1197554775535909,0.13614954713589789
10.8,0.11947017156055882,0.13586897011676888
10.9,0.1191661490261709,0.13568722334005642
11.0,0.11945043678854828,0.1357380597628811
11.1,0.11948256106887097,0.13614986156079542
11.2,0.11932025500073395,0.13577000161917344
11.3,0.11939941481052027,0.13600919262804717
11.4,0.11931923959040752,0.13589664651274638
11.5,0.11947098881831571,0.1358627474368952
11.6,0.11967516663787568,0.13601662405709902
11.7,0.11978518190578949,0.1360802749394377
11.8,0.11988595845322296,0.13621128363839505
11.9,0.11963796137962569,0.13597791364341283
12.0,0.11939666150055134,0.13592146930822277
12.1,0.11935154503643916,0.13577341650285552
12.2,0.11929997556311304,0.13586243234595669
12.3,0.11965262699547546,0.13597079338747642
12.4,0.1195509719164293,0.13594395402518128
12.5,0.11936948329866409,0.13583619136411434
12.6,0.11919903011120303,0.13564780775603516
12.7,0.11913644135509023,0.13573237315528716
12.8,0.11925645389566902,0.13576190644820735
12.9,0.11934785050123621,0.13602159915185372
13.0,0.11945487012074203,0.13572014517118472
13.1,0.11892985533210627,0.13542727851274286
13.2,0.1187615517388278,0.13520313506253598
13.3,0.11901061406957668,0.13535793305759458
13.4,0.11862161545553901,0.13518583931347697
13.5,0.11866837616783646,0.13517801674508512
13.6,0.11861068175400082,0.1352881986546626
13.7,0.11904634612623632,0.13532281307551547
13.8,0.1192767394092127,0.13570227780603503
13.9,0.1193441605638605,0.13575158256838515
14.0,0.11939807692866662,0.1359965850666035
14.1,0.11958531071322659,0.1358779855609075
14.2,0.11970241382416072,0.13598388231060257
14.3,0.1197665730510787,0.13607960149327233
14.4,0.11989064773169926,0.13625434590923005
14.5,0.11963909056114946,0.13598093281329204
14.6,0.11906297420641641,0.1354951591052231
14.7,0.11902106193702909,0.13519923309194085
14.8,0.11875756684017623,0.13488579544777474
14.9,0.11851672524119149,0.13485283113267635
15.0,0.11842334420717603,0.13473048670770618
15.1,0.11860463929835714,0.13494970048712754
15.2,0.11893146912554099,0.1351419043466365
15.3,0.11902656321711803,0.13508193094419058
15.4,0.11860521050856983,0.1347304733030576
15.5,0.11809104424525697,0.1343815053793781
15.6,0.11837299010556863,0.13438136374239906
15.7,0.11856445146428661,0.13475479120303066
15.8,0.1186847017535433,0.1347978456240281
15.9,0.11858400097740272,0.13485170837592772
16.0,0.11863187040459208,0.13474401370624825
16.1,0.1185401836859966,0.13462781461693915
16.2,0.11880854839747843,0.13483363062973522
16.3,0.11855248001720556,0.13440395357161958
16.4,0.11840485153737246,0.1343632986701594
16.5,0.11838581118510823,0.1342896389528481
16.6,0.11838905253240224,0.13443032056262524
16.7,0.11836191961703182,0.1343776905307018
16.8,0.11784444755078767,0.13395818963915176
16.9,0.11767563998170676,0.1338837779615409
17.0,0.11790809733106457,0.13406525400597807
17.1,0.11823468566187041,0.13447414777869557
17.2,0.11843570846192779,0.1344824511961803
17.3,0.11848266358691356,0.13448303236058098
17.4,0.11823183953562562,0.13440300146406245
